account_id,customer_id,branch_id,account_type,open_date,status
ACC001957,CUST00283,BR007,credit,2025-11-24,active
ACC001958,CUST01326,BR009,savings,2025-04-28,active
ACC001959,CUST01020,BR002,chequing,2024-08-08,active
ACC001960,CUST01242,BR005,chequing,2023-02-14,active
ACC001961,CUST01923,BR012,chequing,2025-07-17,active
ACC001962,CUST01583,BR015,chequing,2023-11-01,closed
ACC001963,CUST01440,BR012,chequing,2024-02-29,active
ACC001964,CUST00896,BR006,credit,2025-10-25,closed
ACC001965,CUST00779,BR010,chequing,2023-09-17,dormant
ACC001966,CUST01547,BR009,credit,2024-06-12,active
ACC001967,CUST01350,BR009,chequing,2025-10-14,active
ACC001968,CUST01168,BR002,savings,2024-03-06,closed
ACC001969,CUST00286,BR001,chequing,2023-07-21,active
ACC001970,CUST01367,BR014,chequing,2025-03-05,active
ACC001971,CUST00336,BR012,savings,2025-03-15,active
ACC001972,CUST00883,BR008,chequing,2025-01-25,active
ACC001973,CUST00296,BR008,chequing,2024-07-26,active
ACC001974,CUST00708,BR004,chequing,2025-09-28,dormant
ACC001975,CUST00749,BR011,savings,2024-10-05,closed
ACC001976,CUST00791,BR010,savings,2025-04-21,active
ACC001977,CUST00904,BR009,savings,2025-05-22,active
ACC001978,CUST00571,BR014,credit,2024-08-12,active
ACC001979,CUST01701,BR002,chequing,2024-09-20,active
ACC001980,CUST00283,BR006,chequing,2025-04-26,active
ACC001981,CUST01988,BR010,savings,2024-10-31,active
ACC001982,CUST01903,BR006,chequing,2023-10-20,active
ACC001983,CUST00112,BR014,savings,2023-09-16,active
ACC001984,CUST01794,BR007,credit,2025-10-05,active
ACC001985,CUST01935,BR004,credit,2024-10-16,active
ACC001986,CUST01258,BR008,credit,2024-03-17,active
ACC001987,CUST01797,BR005,chequing,2023-05-30,active
ACC001988,CUST00226,BR005,savings,2025-01-30,closed
ACC001989,CUST00382,BR003,chequing,2024-08-22,closed
ACC001990,CUST00946,BR009,credit,2023-01-13,active
ACC001991,CUST00707,BR008,credit,2025-08-07,closed
ACC001992,CUST00281,BR006,chequing,2025-11-30,active
ACC001993,CUST01343,BR001,savings,2023-02-19,active
ACC001994,CUST01331,BR010,credit,2023-10-02,active
ACC001995,CUST00928,BR009,credit,2023-10-22,active
ACC001996,CUST00396,BR008,credit,2023-11-16,active
ACC001997,CUST01898,BR010,credit,2024-07-06,active
ACC001998,CUST01470,BR015,savings,2025-09-26,active
ACC001999,CUST01495,BR008,chequing,2025-03-20,active
ACC002000,CUST01291,BR004,credit,2023-10-15,active
ACC002001,CUST01606,BR013,credit,2025-05-23,active
ACC002002,CUST00232,BR002,chequing,2023-11-07,active
ACC002003,CUST01944,BR014,chequing,2025-11-26,active
ACC002004,CUST01881,BR005,chequing,2025-03-05,active
ACC002005,CUST01584,BR014,credit,2024-02-21,active
ACC002006,CUST01542,BR004,savings,2025-07-13,active
ACC002007,CUST00781,BR001,credit,2023-12-07,closed
ACC002008,CUST01416,BR009,credit,2025-04-10,active
ACC002009,CUST01516,BR011,chequing,2024-02-28,active
ACC002010,CUST01745,BR006,credit,2024-06-02,active
ACC002011,CUST00586,BR015,savings,2023-09-30,active
ACC002012,CUST00759,BR015,savings,2024-07-27,active
ACC002013,CUST01708,BR001,chequing,2024-01-20,active
ACC002014,CUST01274,BR006,chequing,2024-03-16,active
ACC002015,CUST01690,BR011,chequing,2023-06-08,active
ACC002016,CUST00680,BR005,savings,2023-08-13,active
ACC002017,CUST01612,BR015,credit,2023-05-03,active
ACC002018,CUST00100,BR004,credit,2025-11-09,active
ACC002019,CUST01552,BR012,credit,2023-03-15,active
ACC002020,CUST01307,BR002,chequing,2024-07-31,active
ACC002021,CUST00496,BR002,savings,2025-04-10,active
ACC002022,CUST01043,BR006,chequing,2024-03-13,active
ACC002023,CUST00392,BR009,credit,2023-07-31,active
ACC002024,CUST01323,BR004,savings,2024-09-27,active
ACC002025,CUST00722,BR009,chequing,2024-02-08,active
ACC002026,CUST01310,BR001,chequing,2025-04-05,active
ACC002027,CUST00651,BR007,savings,2025-07-05,active
ACC002028,CUST01722,BR014,savings,2024-06-21,active
ACC002029,CUST01971,BR015,credit,2023-03-18,active
ACC002030,CUST00948,BR013,credit,2023-07-30,active
ACC002031,CUST01242,BR009,credit,2024-02-23,active
ACC002032,CUST00211,BR007,chequing,2023-08-07,active
ACC002033,CUST01901,BR007,savings,2025-11-25,dormant
ACC002034,CUST00232,BR002,credit,2025-08-20,active
ACC002035,CUST00790,BR008,savings,2025-12-03,active
ACC002036,CUST00408,BR003,savings,2023-05-15,active
ACC002037,CUST00086,BR012,savings,2023-02-27,active
ACC002038,CUST01099,BR004,savings,2024-01-24,active
ACC002039,CUST01319,BR009,chequing,2024-12-13,active
ACC002040,CUST00901,BR012,chequing,2025-01-26,active
ACC002041,CUST01950,BR004,chequing,2025-11-08,active
ACC002042,CUST00327,BR007,savings,2023-10-18,active
ACC002043,CUST01855,BR013,credit,2025-09-14,active
ACC002044,CUST00089,BR002,credit,2024-11-07,active
ACC002045,CUST00549,BR015,savings,2025-05-26,active
ACC002046,CUST01239,BR014,chequing,2023-01-09,active
ACC002047,CUST01591,BR004,chequing,2023-11-07,active
ACC002048,CUST00699,BR004,chequing,2025-08-04,active
ACC002049,CUST01545,BR007,savings,2024-03-30,active
ACC002050,CUST00143,BR011,savings,2023-05-06,active
ACC002051,CUST00258,BR014,credit,2025-01-29,closed
ACC002052,CUST00874,BR002,chequing,2023-01-10,active
ACC002053,CUST00957,BR014,chequing,2023-01-16,active
ACC002054,CUST01156,BR015,savings,2023-09-14,closed
ACC002055,CUST01726,BR001,credit,2025-07-24,active
ACC002056,CUST00459,BR009,credit,2023-12-08,dormant
ACC002057,CUST01625,BR008,savings,2025-07-22,closed
ACC002058,CUST01946,BR013,chequing,2023-09-05,closed
ACC002059,CUST01027,BR005,chequing,2024-10-15,active
ACC002060,CUST01501,BR008,credit,2025-10-29,closed
ACC002061,CUST00407,BR001,credit,2023-05-06,active
ACC002062,CUST01859,BR002,chequing,2023-05-30,active
ACC002063,CUST00290,BR012,savings,2023-10-16,active
ACC002064,CUST01383,BR005,savings,2024-03-19,closed
ACC002065,CUST01975,BR001,savings,2025-09-17,active
ACC002066,CUST01417,BR011,savings,2025-08-19,active
ACC002067,CUST01268,BR014,credit,2025-05-24,closed
ACC002068,CUST01389,BR010,credit,2025-08-30,active
ACC002069,CUST00748,BR012,credit,2025-06-08,active
ACC002070,CUST00817,BR007,savings,2025-04-12,active
ACC002071,CUST01244,BR010,credit,2025-02-12,active
ACC002072,CUST00481,BR004,savings,2024-06-28,active
ACC002073,CUST01260,BR012,savings,2023-11-08,active
ACC002074,CUST01688,BR014,savings,2023-10-11,dormant
ACC002075,CUST00778,BR011,credit,2025-01-16,active
ACC002076,CUST00940,BR010,chequing,2024-01-09,active
ACC002077,CUST00181,BR010,chequing,2024-06-13,active
ACC002078,CUST01278,BR012,chequing,2025-07-28,active
ACC002079,CUST01420,BR005,savings,2024-05-13,active
ACC002080,CUST01562,BR002,savings,2025-10-06,active
ACC002081,CUST01202,BR002,chequing,2024-11-04,active
ACC002082,CUST01438,BR002,chequing,2023-05-22,active
ACC002083,CUST01698,BR015,chequing,2025-05-08,active
ACC002084,CUST01033,BR001,chequing,2025-04-01,active
ACC002085,CUST01172,BR012,chequing,2024-06-19,active
ACC002086,CUST01864,BR006,credit,2025-07-22,closed
ACC002087,CUST01882,BR014,chequing,2024-03-27,active
ACC002088,CUST01040,BR009,credit,2024-02-28,active
ACC002089,CUST01832,BR002,credit,2024-01-18,active
ACC002090,CUST01169,BR007,savings,2023-07-06,active
ACC002091,CUST00788,BR004,credit,2025-10-31,closed
ACC002092,CUST01298,BR007,savings,2024-05-06,active
ACC002093,CUST00047,BR015,chequing,2023-07-07,closed
ACC002094,CUST01946,BR008,credit,2023-10-12,active
ACC002095,CUST00835,BR007,savings,2023-10-27,active
ACC002096,CUST00291,BR005,savings,2024-11-13,active
ACC002097,CUST01821,BR010,chequing,2025-10-17,active
ACC002098,CUST00595,BR001,chequing,2023-03-12,active
ACC002099,CUST01505,BR011,credit,2023-10-17,active
ACC002100,CUST00802,BR011,chequing,2023-06-26,active
ACC002101,CUST01529,BR007,chequing,2024-10-16,active
ACC002102,CUST00050,BR009,savings,2024-07-27,active
ACC002103,CUST00294,BR008,chequing,2025-03-31,dormant
ACC002104,CUST00416,BR012,chequing,2024-02-10,dormant
ACC002105,CUST00656,BR015,savings,2024-03-20,active
ACC002106,CUST01460,BR013,chequing,2023-01-27,active
ACC002107,CUST00120,BR001,credit,2023-03-19,active
ACC002108,CUST01078,BR014,credit,2024-04-25,active
ACC002109,CUST00909,BR009,chequing,2023-01-08,active
ACC002110,CUST00635,BR014,credit,2023-04-02,active
ACC002111,CUST01319,BR004,savings,2024-07-24,active
ACC002112,CUST01114,BR015,credit,2024-01-04,active
ACC002113,CUST00104,BR010,credit,2024-04-16,active
ACC002114,CUST00538,BR012,chequing,2025-06-27,active
ACC002115,CUST00182,BR004,savings,2025-03-17,active
ACC002116,CUST01877,BR011,chequing,2025-11-14,active
ACC002117,CUST00169,BR003,chequing,2025-05-28,active
ACC002118,CUST00715,BR014,credit,2024-09-12,active
ACC002119,CUST01832,BR012,savings,2025-07-26,active
ACC002120,CUST01786,BR006,credit,2024-03-27,active
ACC002121,CUST01697,BR014,chequing,2023-03-16,dormant
ACC002122,CUST01395,BR009,chequing,2024-05-15,active
ACC002123,CUST01256,BR007,savings,2024-02-20,active
ACC002124,CUST01268,BR009,savings,2023-10-13,active
ACC002125,CUST01198,BR002,credit,2024-09-23,active
ACC002126,CUST00865,BR010,chequing,2025-08-29,dormant
ACC002127,CUST01503,BR014,savings,2023-02-28,active
ACC002128,CUST00213,BR007,savings,2025-05-24,active
ACC002129,CUST01776,BR002,credit,2025-10-11,active
ACC002130,CUST01782,BR015,chequing,2025-12-23,active
ACC002131,CUST01963,BR004,savings,2024-04-28,active
ACC002132,CUST01078,BR015,credit,2025-01-02,active
ACC002133,CUST01493,BR011,savings,2023-11-27,active
ACC002134,CUST00823,BR003,credit,2023-11-22,active
ACC002135,CUST00886,BR007,savings,2025-11-20,active
ACC002136,CUST01055,BR001,credit,2024-02-03,active
ACC002137,CUST00814,BR002,savings,2024-10-27,active
ACC002138,CUST01128,BR015,credit,2023-01-02,active
ACC002139,CUST01190,BR010,chequing,2024-10-13,active
ACC002140,CUST00218,BR003,savings,2024-11-30,active
ACC002141,CUST00984,BR008,chequing,2025-06-07,active
ACC002142,CUST01236,BR014,savings,2025-02-17,active
ACC002143,CUST01125,BR014,chequing,2025-01-26,dormant
ACC002144,CUST01090,BR001,savings,2023-03-02,closed
ACC002145,CUST01881,BR012,savings,2023-09-13,active
ACC002146,CUST00224,BR015,savings,2024-11-06,active
ACC002147,CUST01194,BR004,credit,2023-05-24,dormant
ACC002148,CUST00285,BR010,savings,2025-03-22,active
ACC002149,CUST00191,BR009,credit,2025-06-22,active
ACC002150,CUST00234,BR014,savings,2025-12-12,active
ACC002151,CUST00115,BR014,credit,2025-01-09,active
ACC002152,CUST00009,BR012,credit,2024-01-12,active
ACC002153,CUST01218,BR012,credit,2024-01-06,active
ACC002154,CUST00916,BR009,savings,2024-12-16,active
ACC002155,CUST00102,BR011,chequing,2023-02-04,active
ACC002156,CUST01208,BR004,chequing,2023-09-10,active
ACC002157,CUST01797,BR003,savings,2023-01-28,active
ACC002158,CUST01039,BR007,credit,2023-03-15,active
ACC002159,CUST00351,BR010,chequing,2025-04-02,active
ACC002160,CUST01231,BR006,chequing,2024-01-07,active
ACC002161,CUST01743,BR004,savings,2024-03-07,active
ACC002162,CUST01299,BR009,chequing,2025-02-26,active
ACC002163,CUST00086,BR001,savings,2024-02-05,active
ACC002164,CUST00279,BR013,savings,2023-12-20,closed
ACC002165,CUST01334,BR012,savings,2023-10-12,active
ACC002166,CUST01649,BR010,savings,2025-01-14,active
ACC002167,CUST01936,BR013,credit,2024-08-13,dormant
ACC002168,CUST01429,BR013,savings,2025-10-10,closed
ACC002169,CUST01414,BR002,credit,2024-07-21,active
ACC002170,CUST01938,BR011,credit,2025-01-22,closed
ACC002171,CUST01390,BR013,savings,2024-06-07,active
ACC002172,CUST00780,BR009,savings,2024-03-02,active
ACC002173,CUST00623,BR005,savings,2024-03-24,active
ACC002174,CUST01484,BR002,savings,2025-02-18,active
ACC002175,CUST01836,BR009,credit,2025-05-07,active
ACC002176,CUST01790,BR009,chequing,2024-07-02,active
ACC002177,CUST01611,BR005,credit,2024-04-13,active
ACC002178,CUST01899,BR006,credit,2025-05-28,active
ACC002179,CUST01751,BR007,savings,2024-03-18,active
ACC002180,CUST00803,BR014,savings,2025-11-26,active
ACC002181,CUST00316,BR001,credit,2025-08-01,active
ACC002182,CUST01075,BR008,chequing,2025-11-06,closed
ACC002183,CUST00596,BR004,chequing,2025-04-16,active
ACC002184,CUST01250,BR009,chequing,2024-05-30,active
ACC002185,CUST01785,BR012,savings,2024-11-21,closed
ACC002186,CUST00065,BR006,chequing,2024-09-17,active
ACC002187,CUST00123,BR006,credit,2023-03-07,active
ACC002188,CUST01090,BR005,savings,2025-08-07,active
ACC002189,CUST01685,BR001,chequing,2025-07-26,active
ACC002190,CUST00353,BR015,credit,2024-02-06,active
ACC002191,CUST01428,BR008,savings,2024-04-10,closed
ACC002192,CUST01004,BR015,chequing,2024-10-06,active
ACC002193,CUST01615,BR015,savings,2023-01-10,active
ACC002194,CUST01896,BR001,chequing,2025-05-13,active
ACC002195,CUST01146,BR006,chequing,2024-12-26,active
ACC002196,CUST00272,BR012,credit,2023-01-10,active
ACC002197,CUST00704,BR001,credit,2024-01-14,dormant
ACC002198,CUST00193,BR005,chequing,2024-12-04,active
ACC002199,CUST00133,BR003,savings,2024-06-26,active
ACC002200,CUST01407,BR011,credit,2024-04-21,active
ACC002201,CUST01538,BR008,credit,2024-11-08,active
ACC002202,CUST01634,BR012,credit,2023-07-25,active
ACC002203,CUST00490,BR011,savings,2023-03-01,active
ACC002204,CUST01780,BR003,savings,2025-01-03,active
ACC002205,CUST00944,BR014,savings,2023-11-02,active
ACC002206,CUST01722,BR011,savings,2024-01-11,active
ACC002207,CUST00705,BR002,credit,2023-04-15,active
ACC002208,CUST01016,BR004,credit,2024-01-30,active
ACC002209,CUST01387,BR006,savings,2024-08-22,active
ACC002210,CUST00165,BR005,credit,2025-06-02,dormant
ACC002211,CUST01635,BR010,credit,2023-06-15,active
ACC002212,CUST00664,BR002,chequing,2025-09-03,active
ACC002213,CUST01891,BR005,savings,2025-01-02,active
ACC002214,CUST01402,BR004,credit,2025-07-18,active
ACC002215,CUST01892,BR013,savings,2023-10-05,active
ACC002216,CUST01114,BR014,chequing,2025-05-01,active
ACC002217,CUST00507,BR008,savings,2025-02-28,active
ACC002218,CUST01728,BR003,chequing,2024-10-12,active
ACC002219,CUST00768,BR007,credit,2023-12-08,active
ACC002220,CUST00528,BR015,chequing,2023-12-22,active
ACC002221,CUST00059,BR009,savings,2025-12-12,active
ACC002222,CUST01999,BR013,credit,2025-06-24,active
ACC002223,CUST00029,BR010,credit,2023-05-02,active
ACC002224,CUST00480,BR002,credit,2025-06-02,active
ACC002225,CUST01619,BR014,chequing,2024-11-19,closed
ACC002226,CUST00893,BR012,savings,2023-05-02,active
ACC002227,CUST00067,BR012,savings,2023-10-20,closed
ACC002228,CUST00257,BR015,credit,2025-05-07,active
ACC002229,CUST01386,BR013,chequing,2023-12-21,dormant
ACC002230,CUST00441,BR005,chequing,2025-12-23,closed
ACC002231,CUST01087,BR001,savings,2025-10-25,active
ACC002232,CUST01917,BR002,credit,2024-08-20,active
ACC002233,CUST00118,BR003,savings,2024-05-11,active
ACC002234,CUST00751,BR001,credit,2023-10-24,active
ACC002235,CUST01609,BR012,chequing,2023-08-08,active
ACC002236,CUST00272,BR008,savings,2025-01-29,active
ACC002237,CUST00956,BR003,credit,2023-05-11,active
ACC002238,CUST00679,BR005,credit,2023-02-19,active
ACC002239,CUST01288,BR005,chequing,2023-06-24,active
ACC002240,CUST01449,BR004,credit,2024-09-04,active
ACC002241,CUST01809,BR010,savings,2024-04-05,closed
ACC002242,CUST00174,BR015,chequing,2023-11-18,active
ACC002243,CUST01199,BR008,savings,2023-09-01,active
ACC002244,CUST00220,BR006,chequing,2025-04-15,active
ACC002245,CUST01198,BR002,credit,2025-08-15,active
ACC002246,CUST00799,BR015,savings,2023-05-12,closed
ACC002247,CUST00438,BR014,chequing,2025-11-08,active
ACC002248,CUST00876,BR003,credit,2023-06-20,active
ACC002249,CUST01498,BR009,savings,2024-04-13,active
ACC002250,CUST00319,BR003,chequing,2024-05-19,active
ACC002251,CUST01843,BR002,savings,2025-06-25,active
ACC002252,CUST00944,BR007,savings,2023-08-22,active
ACC002253,CUST00736,BR003,credit,2025-11-18,active
ACC002254,CUST00999,BR001,savings,2024-08-21,active
ACC002255,CUST01219,BR012,credit,2023-06-15,active
ACC002256,CUST00403,BR001,savings,2024-07-15,active
ACC002257,CUST00022,BR013,chequing,2023-01-13,active
ACC002258,CUST01324,BR007,credit,2025-12-02,active
ACC002259,CUST01013,BR009,credit,2023-03-12,closed
ACC002260,CUST01526,BR005,credit,2024-12-10,closed
ACC002261,CUST00349,BR010,savings,2025-10-27,active
ACC002262,CUST01560,BR007,chequing,2024-05-01,active
ACC002263,CUST00098,BR005,chequing,2024-02-26,active
ACC002264,CUST01403,BR012,savings,2024-12-13,active
ACC002265,CUST00141,BR009,credit,2023-10-27,active
ACC002266,CUST00869,BR009,credit,2023-07-17,active
ACC002267,CUST01820,BR004,credit,2023-09-28,active
ACC002268,CUST00147,BR001,savings,2023-07-25,active
ACC002269,CUST00576,BR007,chequing,2023-07-25,active
ACC002270,CUST00328,BR003,chequing,2023-07-21,active
ACC002271,CUST01347,BR009,chequing,2025-01-10,active
ACC002272,CUST00356,BR001,credit,2024-02-08,active
ACC002273,CUST00158,BR015,credit,2025-03-03,active
ACC002274,CUST01483,BR013,credit,2025-04-21,active
ACC002275,CUST01723,BR001,chequing,2023-06-26,active
ACC002276,CUST01437,BR008,chequing,2025-02-18,active
ACC002277,CUST00955,BR012,credit,2024-09-19,active
ACC002278,CUST00878,BR008,chequing,2023-04-05,active
ACC002279,CUST00725,BR003,chequing,2024-06-10,active
ACC002280,CUST00205,BR013,chequing,2025-08-28,closed
ACC002281,CUST00936,BR002,savings,2024-05-09,active
ACC002282,CUST00748,BR014,chequing,2025-12-27,active
ACC002283,CUST00657,BR002,chequing,2024-03-19,active
ACC002284,CUST01084,BR006,chequing,2023-08-14,closed
ACC002285,CUST01197,BR013,chequing,2024-06-26,active
ACC002286,CUST00623,BR006,savings,2025-01-14,active
ACC002287,CUST00968,BR003,credit,2025-03-20,active
ACC002288,CUST00798,BR014,chequing,2024-01-17,active
ACC002289,CUST01021,BR002,chequing,2025-06-18,active
ACC002290,CUST01402,BR013,chequing,2025-10-23,active
ACC002291,CUST01537,BR003,savings,2024-05-07,active
ACC002292,CUST00821,BR002,chequing,2025-04-02,active
ACC002293,CUST00782,BR015,savings,2024-03-24,closed
ACC002294,CUST00763,BR006,savings,2024-02-29,active
ACC002295,CUST00401,BR009,credit,2025-09-05,active
ACC002296,CUST01686,BR001,chequing,2023-10-14,active
ACC002297,CUST01343,BR015,credit,2024-08-14,active
ACC002298,CUST01969,BR002,savings,2024-08-31,active
ACC002299,CUST01815,BR007,chequing,2025-10-09,active
ACC002300,CUST01490,BR004,chequing,2024-08-30,dormant
ACC002301,CUST00227,BR002,savings,2025-05-02,active
ACC002302,CUST01402,BR005,chequing,2023-07-29,active
ACC002303,CUST00606,BR009,chequing,2023-08-19,active
ACC002304,CUST01090,BR012,savings,2024-02-29,closed
ACC002305,CUST00852,BR005,savings,2023-02-25,active
ACC002306,CUST00796,BR006,savings,2025-03-04,active
ACC002307,CUST01849,BR008,chequing,2024-03-19,active
ACC002308,CUST01145,BR013,chequing,2023-01-07,active
ACC002309,CUST01109,BR004,savings,2024-04-11,active
ACC002310,CUST00465,BR012,chequing,2024-12-06,active
ACC002311,CUST00371,BR012,chequing,2023-08-21,active
ACC002312,CUST00344,BR008,chequing,2025-02-24,active
ACC002313,CUST00457,BR005,chequing,2023-03-31,closed
ACC002314,CUST00103,BR007,credit,2023-10-25,active
ACC002315,CUST00168,BR009,savings,2023-12-15,active
ACC002316,CUST00322,BR005,savings,2023-09-12,active
ACC002317,CUST00042,BR002,credit,2023-08-22,active
ACC002318,CUST01195,BR013,savings,2023-04-20,active
ACC002319,CUST00984,BR006,credit,2025-07-06,active
ACC002320,CUST01494,BR013,credit,2025-12-02,active
ACC002321,CUST01706,BR010,savings,2024-08-06,active
ACC002322,CUST00920,BR010,credit,2023-04-27,active
ACC002323,CUST01905,BR014,chequing,2023-08-07,active
ACC002324,CUST00227,BR005,credit,2025-04-18,active
ACC002325,CUST00856,BR006,credit,2023-07-14,active
ACC002326,CUST01095,BR011,chequing,2023-01-20,active
ACC002327,CUST01009,BR004,credit,2024-10-03,active
ACC002328,CUST00499,BR002,savings,2024-02-14,active
ACC002329,CUST00345,BR010,savings,2025-01-20,active
ACC002330,CUST00919,BR014,chequing,2025-04-28,active
ACC002331,CUST01223,BR005,credit,2025-04-20,active
ACC002332,CUST01872,BR009,credit,2023-05-26,active
ACC002333,CUST01719,BR015,chequing,2025-12-12,closed
ACC002334,CUST01456,BR010,credit,2023-04-20,active
ACC002335,CUST01942,BR003,credit,2023-04-07,active
ACC002336,CUST00425,BR011,chequing,2025-10-20,active
ACC002337,CUST01012,BR006,chequing,2023-12-18,active
ACC002338,CUST00455,BR013,credit,2024-02-03,active
ACC002339,CUST00247,BR013,chequing,2023-06-07,active
ACC002340,CUST01764,BR009,savings,2024-07-02,active
ACC002341,CUST01545,BR014,chequing,2024-09-27,active
ACC002342,CUST01710,BR001,chequing,2025-09-02,active
ACC002343,CUST01232,BR006,credit,2024-08-28,active
ACC002344,CUST01591,BR006,credit,2024-04-05,active
ACC002345,CUST00863,BR015,chequing,2023-09-11,active
ACC002346,CUST01743,BR005,credit,2024-03-22,active
ACC002347,CUST00316,BR003,savings,2024-12-01,active
ACC002348,CUST01657,BR005,chequing,2024-01-13,active
ACC002349,CUST01804,BR015,chequing,2024-06-04,active
ACC002350,CUST01777,BR007,chequing,2023-08-06,active
ACC002351,CUST00374,BR012,chequing,2025-04-11,active
ACC002352,CUST00249,BR012,credit,2025-03-20,active
ACC002353,CUST01226,BR005,savings,2024-06-12,active
ACC002354,CUST00426,BR012,credit,2024-05-30,active
ACC002355,CUST00193,BR006,savings,2024-03-21,active
ACC002356,CUST01236,BR004,chequing,2025-08-21,active
ACC002357,CUST01068,BR011,credit,2024-11-22,active
ACC002358,CUST01274,BR001,credit,2025-05-27,active
ACC002359,CUST00627,BR006,credit,2025-08-09,active
ACC002360,CUST00569,BR015,credit,2023-03-07,active
ACC002361,CUST01535,BR010,credit,2023-12-27,active
ACC002362,CUST00944,BR008,credit,2024-01-21,active
ACC002363,CUST01937,BR013,chequing,2025-05-07,active
ACC002364,CUST00132,BR002,chequing,2024-03-17,dormant
ACC002365,CUST00964,BR004,savings,2025-07-16,active
ACC002366,CUST01419,BR003,chequing,2025-09-07,active
ACC002367,CUST01448,BR005,chequing,2024-01-05,active
ACC002368,CUST01333,BR003,credit,2023-12-16,active
ACC002369,CUST01936,BR005,chequing,2025-12-11,closed
ACC002370,CUST01720,BR012,chequing,2023-05-06,active
ACC002371,CUST01869,BR004,chequing,2024-04-25,active
ACC002372,CUST00632,BR015,chequing,2023-07-12,closed
ACC002373,CUST00205,BR011,savings,2024-08-17,active
ACC002374,CUST00608,BR013,credit,2024-07-08,active
ACC002375,CUST01369,BR001,chequing,2024-07-26,active
ACC002376,CUST01714,BR013,savings,2023-01-15,active
ACC002377,CUST00631,BR008,savings,2024-12-19,active
ACC002378,CUST01921,BR002,chequing,2025-11-20,active
ACC002379,CUST00134,BR006,savings,2024-07-15,active
ACC002380,CUST01644,BR010,savings,2023-07-31,active
ACC002381,CUST00720,BR004,credit,2023-05-14,closed
ACC002382,CUST00958,BR001,savings,2024-09-29,active
ACC002383,CUST00275,BR005,savings,2023-07-11,active
ACC002384,CUST01278,BR001,credit,2024-01-02,active
ACC002385,CUST00156,BR011,chequing,2023-02-25,active
ACC002386,CUST00652,BR007,savings,2024-07-01,active
ACC002387,CUST01184,BR010,chequing,2023-03-14,active
ACC002388,CUST00358,BR004,savings,2025-02-21,active
ACC002389,CUST00887,BR010,credit,2025-05-17,active
ACC002390,CUST01588,BR003,credit,2024-12-11,active
ACC002391,CUST01101,BR007,chequing,2024-05-27,active
ACC002392,CUST00134,BR011,credit,2024-01-28,active
ACC002393,CUST00034,BR014,credit,2024-04-17,active
ACC002394,CUST00626,BR003,savings,2023-11-01,active
ACC002395,CUST00776,BR007,credit,2023-12-30,active
ACC002396,CUST00385,BR005,savings,2024-01-27,active
ACC002397,CUST00615,BR011,credit,2024-04-16,dormant
ACC002398,CUST00528,BR004,savings,2025-01-29,active
ACC002399,CUST01961,BR012,credit,2025-02-19,active
ACC002400,CUST01254,BR005,credit,2023-03-18,active
ACC002401,CUST01590,BR013,savings,2024-08-12,active
ACC002402,CUST00511,BR012,credit,2023-12-28,active
ACC002403,CUST01271,BR003,credit,2024-11-06,active
ACC002404,CUST00922,BR005,chequing,2024-11-27,active
ACC002405,CUST00045,BR010,savings,2023-12-01,dormant
ACC002406,CUST01747,BR009,credit,2025-12-07,active
ACC002407,CUST00765,BR010,savings,2025-09-09,active
ACC002408,CUST01773,BR001,chequing,2025-05-24,active
ACC002409,CUST01240,BR014,savings,2024-08-03,active
ACC002410,CUST00661,BR010,chequing,2025-08-21,active
ACC002411,CUST00092,BR005,savings,2023-09-13,active
ACC002412,CUST01072,BR004,chequing,2023-03-19,active
ACC002413,CUST01635,BR010,savings,2024-07-15,active
ACC002414,CUST01042,BR008,chequing,2024-07-16,dormant
ACC002415,CUST01515,BR012,credit,2025-04-03,active
ACC002416,CUST01058,BR007,savings,2025-07-10,active
ACC002417,CUST01252,BR010,savings,2025-07-24,active
ACC002418,CUST01436,BR002,savings,2023-02-15,closed
ACC002419,CUST01775,BR014,savings,2023-04-16,active
ACC002420,CUST00535,BR010,savings,2023-06-18,active
ACC002421,CUST01973,BR013,chequing,2025-12-08,active
ACC002422,CUST01949,BR012,savings,2023-07-30,active
ACC002423,CUST00984,BR014,savings,2025-05-07,active
ACC002424,CUST00668,BR001,credit,2024-11-24,active
ACC002425,CUST01491,BR009,savings,2023-02-10,active
ACC002426,CUST00788,BR008,credit,2024-08-22,active
ACC002427,CUST01817,BR012,credit,2024-01-06,active
ACC002428,CUST01422,BR004,savings,2025-06-09,active
ACC002429,CUST00672,BR001,savings,2024-10-25,active
ACC002430,CUST00035,BR011,savings,2025-04-17,active
ACC002431,CUST01449,BR010,chequing,2025-09-19,active
ACC002432,CUST00094,BR003,credit,2024-06-25,closed
ACC002433,CUST01629,BR009,savings,2023-05-28,active
ACC002434,CUST01440,BR009,credit,2023-12-10,closed
ACC002435,CUST01642,BR008,chequing,2024-09-07,dormant
ACC002436,CUST01730,BR003,savings,2023-04-25,dormant
ACC002437,CUST01398,BR014,chequing,2024-10-24,closed
ACC002438,CUST01005,BR007,credit,2023-12-20,active
ACC002439,CUST01792,BR014,savings,2025-11-19,dormant
ACC002440,CUST00147,BR011,savings,2024-05-25,active
ACC002441,CUST00589,BR010,chequing,2025-04-13,closed
ACC002442,CUST01779,BR001,credit,2025-02-28,active
ACC002443,CUST01049,BR006,chequing,2023-02-08,active
ACC002444,CUST00174,BR001,chequing,2023-10-17,active
ACC002445,CUST01184,BR007,credit,2024-11-13,active
