transaction_id,account_id,branch_id,product_id,txn_date,amount,transaction_type,channel,is_fraud_flag
TXN00000329,ACC002977,BR015,PRD006,2025-01-10,97.93,transfer,atm,False
TXN00000330,ACC001011,BR015,PRD004,2023-08-02,51.24,payment,atm,False
TXN00000331,ACC001614,BR003,PRD008,2025-09-28,-79.2,payment,mobile,False
TXN00000332,ACC001951,BR006,PRD004,2025-05-20,255.27,withdrawal,online,False
TXN00000333,ACC001053,BR010,PRD002,2024-12-09,2.61,deposit,online,False
TXN00000334,ACC002013,BR004,PRD004,2023-01-27,-22.21,payment,branch,False
TXN00000335,ACC000113,BR002,PRD002,2024-04-03,8.48,transfer,online,False
TXN00000336,ACC000001,BR012,PRD003,2024-02-12,-7.48,transfer,mobile,False
TXN00000337,ACC003106,BR002,PRD001,2023-01-06,-348.16,deposit,mobile,False
TXN00000338,ACC001025,BR005,PRD001,2023-07-03,218.92,payment,atm,False
TXN00000339,ACC000110,BR008,PRD007,2024-04-18,-115.7,payment,atm,False
TXN00000340,ACC002393,BR001,PRD002,2024-01-07,18.53,payment,atm,False
TXN00000341,ACC000917,BR006,PRD001,2025-11-08,-121.77,payment,atm,False
TXN00000342,ACC001488,BR002,PRD008,2025-01-15,115.46,payment,atm,False
TXN00000343,ACC002003,BR002,PRD002,2024-11-18,34.24,deposit,mobile,False
TXN00000344,ACC000843,BR012,PRD003,2025-04-27,102.4,payment,online,False
TXN00000345,ACC002261,BR013,PRD007,2023-05-09,91.5,transfer,mobile,False
TXN00000346,ACC001421,BR014,PRD008,2024-08-23,172.21,withdrawal,mobile,False
TXN00000347,ACC002033,BR004,PRD007,2023-11-04,-181.46,payment,mobile,False
TXN00000348,ACC003135,BR013,PRD007,2024-06-24,8.35,payment,mobile,False
TXN00000349,ACC001063,BR008,PRD005,2023-06-10,84.49,transfer,atm,False
TXN00000350,ACC001816,BR011,PRD006,2023-03-15,176.96,transfer,branch,False
TXN00000351,ACC000989,BR010,PRD003,2023-01-12,125.9,payment,online,False
TXN00000352,ACC002629,BR015,PRD006,2023-02-25,349.44,payment,online,False
TXN00000353,ACC000134,BR009,PRD008,2023-01-15,193.5,withdrawal,atm,False
TXN00000354,ACC002186,BR010,PRD007,2024-01-22,32.01,deposit,atm,False
TXN00000355,ACC001556,BR012,PRD001,2024-07-20,13.17,payment,atm,False
TXN00000356,ACC000227,BR002,PRD005,2024-12-21,185.11,payment,atm,False
TXN00000357,ACC002894,BR006,PRD001,2023-07-31,4.84,withdrawal,mobile,False
TXN00000358,ACC000944,BR011,PRD008,2025-06-03,158.64,withdrawal,online,False
TXN00000359,ACC001914,BR005,PRD007,2025-03-18,-507.11,deposit,atm,False
TXN00000360,ACC000560,BR014,PRD004,2025-08-29,154.22,deposit,online,False
TXN00000361,ACC000220,BR014,PRD005,2023-05-23,88.43,deposit,branch,False
TXN00000362,ACC002004,BR013,PRD008,2025-12-28,185.55,transfer,branch,False
TXN00000363,ACC002121,BR008,PRD008,2025-08-19,110.33,withdrawal,atm,False
TXN00000364,ACC000089,BR005,PRD005,2024-03-16,141.99,payment,online,False
TXN00000365,ACC001938,BR014,PRD004,2024-11-30,510.86,transfer,atm,False
TXN00000366,ACC000761,BR012,PRD001,2025-04-06,-87.83,transfer,mobile,False
TXN00000367,ACC000248,BR003,PRD002,2024-01-09,584.84,payment,branch,False
TXN00000368,ACC002335,BR008,PRD004,2025-08-03,424.36,transfer,online,False
TXN00000369,ACC000420,BR015,PRD004,2024-05-23,-39.22,payment,mobile,False
TXN00000370,ACC002841,BR008,PRD001,2023-05-16,12.94,payment,online,False
TXN00000371,ACC000123,BR001,PRD005,2025-10-12,19.12,payment,atm,False
TXN00000372,ACC002789,BR009,PRD008,2024-07-04,3.31,deposit,atm,False
TXN00000373,ACC003149,BR007,PRD004,2024-11-03,17.86,deposit,online,False
TXN00000374,ACC002541,BR009,PRD003,2023-04-29,206.8,withdrawal,branch,False
TXN00000375,ACC002270,BR013,PRD004,2025-03-09,13.29,withdrawal,branch,False
TXN00000376,ACC003049,BR005,PRD005,2024-07-01,69.15,transfer,atm,False
TXN00000377,ACC000763,BR008,PRD001,2025-01-31,-335.43,deposit,online,False
TXN00000378,ACC002537,BR002,PRD001,2025-01-10,4.24,withdrawal,branch,False
TXN00000379,ACC002487,BR007,PRD007,2024-02-06,303.22,deposit,atm,False
TXN00000380,ACC001468,BR006,PRD007,2024-06-26,59.6,withdrawal,branch,False
TXN00000381,ACC002633,BR005,PRD006,2023-05-04,22.64,payment,atm,False
TXN00000382,ACC000106,BR004,PRD006,2023-07-11,214.77,deposit,branch,False
TXN00000383,ACC000822,BR012,PRD003,2023-03-21,-178.45,withdrawal,branch,False
TXN00000384,ACC000510,BR010,PRD001,2024-05-01,377.89,transfer,online,False
TXN00000385,ACC002904,BR008,PRD006,2025-09-21,-239.09,withdrawal,atm,False
TXN00000386,ACC002936,BR004,PRD006,2025-12-13,292.86,transfer,branch,False
TXN00000387,ACC001991,BR013,PRD004,2025-11-21,59.64,payment,online,False
TXN00000388,ACC002404,BR009,PRD002,2024-12-04,35.16,transfer,online,False
TXN00000389,ACC002809,BR006,PRD002,2024-11-24,249.98,withdrawal,branch,False
TXN00000390,ACC000508,BR014,PRD006,2024-09-13,295.96,payment,mobile,False
TXN00000391,ACC001387,BR009,PRD005,2024-07-30,838.26,transfer,branch,False
TXN00000392,ACC000558,BR007,PRD005,2024-08-17,95.77,withdrawal,online,False
TXN00000393,ACC001692,BR006,PRD006,2024-12-22,83.74,transfer,online,False
TXN00000394,ACC000319,BR011,PRD003,2023-11-09,-269.63,payment,online,False
TXN00000395,ACC003145,BR015,PRD008,2025-10-06,75.01,transfer,atm,False
TXN00000396,ACC002901,BR009,PRD004,2025-07-05,480.62,transfer,atm,False
TXN00000397,ACC001925,BR008,PRD001,2023-05-08,351.87,transfer,online,False
TXN00000398,ACC001165,BR010,PRD005,2025-05-02,-100.86,transfer,branch,False
TXN00000399,ACC000544,BR013,PRD006,2025-05-13,-250.16,deposit,atm,False
TXN00000400,ACC002401,BR015,PRD001,2023-12-12,-252.83,payment,mobile,False
TXN00000401,ACC003008,BR005,PRD007,2023-09-11,19.59,withdrawal,mobile,False
TXN00000402,ACC001978,BR013,PRD004,2023-05-09,419.12,transfer,branch,False
TXN00000403,ACC000828,BR015,PRD008,2023-04-12,126.67,transfer,online,False
TXN00000404,ACC001378,BR006,PRD005,2024-12-29,315.24,transfer,mobile,False
TXN00000405,ACC000504,BR004,PRD004,2025-02-02,-69.43,payment,mobile,False
TXN00000406,ACC002296,BR013,PRD006,2023-01-16,406.58,deposit,branch,False
TXN00000407,ACC003110,BR004,PRD005,2023-06-12,-88.74,deposit,online,False
TXN00000408,ACC002788,BR013,PRD006,2023-11-21,1.96,payment,atm,False
TXN00000409,ACC002278,BR013,PRD001,2024-05-11,424.42,payment,branch,False
TXN00000410,ACC002121,BR011,PRD006,2023-02-20,17.23,deposit,online,False
TXN00000411,ACC003124,BR002,PRD002,2023-08-10,69.24,withdrawal,atm,False
TXN00000412,ACC001663,BR010,PRD001,2024-01-24,539.46,withdrawal,mobile,False
TXN00000413,ACC002407,BR011,PRD001,2024-04-28,-541.43,withdrawal,branch,False
TXN00000414,ACC002519,BR005,PRD005,2025-07-10,153.36,payment,mobile,False
TXN00000415,ACC001018,BR015,PRD005,2023-10-04,179.86,withdrawal,online,False
TXN00000416,ACC000380,BR012,PRD003,2025-04-08,-107.1,transfer,mobile,False
TXN00000417,ACC002982,BR005,PRD005,2023-03-03,62.46,payment,atm,False
TXN00000418,ACC003134,BR010,PRD008,2025-06-08,-71.73,withdrawal,mobile,False
TXN00000419,ACC002668,BR011,PRD002,2025-08-29,-200.94,transfer,online,False
TXN00000420,ACC000692,BR011,PRD008,2023-06-30,251.25,transfer,mobile,False
TXN00000421,ACC000890,BR004,PRD006,2023-07-08,282.28,transfer,mobile,False
TXN00000422,ACC002678,BR001,PRD005,2023-11-09,-280.59,deposit,mobile,False
TXN00000423,ACC002414,BR011,PRD007,2025-11-29,17.21,deposit,atm,False
TXN00000424,ACC002362,BR004,PRD003,2023-10-07,122.77,payment,mobile,False
TXN00000425,ACC000215,BR004,PRD004,2025-09-22,10.67,deposit,mobile,False
TXN00000426,ACC000264,BR008,PRD007,2024-09-08,143.54,payment,atm,False
TXN00000427,ACC001088,BR010,PRD006,2025-02-27,104.86,payment,mobile,False
TXN00000428,ACC002729,BR014,PRD006,2025-07-31,-393.59,deposit,branch,False
TXN00000429,ACC001382,BR015,PRD003,2025-03-21,-77.79,payment,online,False
TXN00000430,ACC002465,BR015,PRD007,2024-04-04,22.41,payment,branch,False
TXN00000431,ACC000440,BR006,PRD007,2024-01-31,27.78,transfer,atm,False
TXN00000432,ACC001196,BR008,PRD007,2024-05-27,-258.02,deposit,online,False
TXN00000433,ACC001023,BR010,PRD002,2025-12-16,173.32,deposit,online,False
TXN00000434,ACC002570,BR006,PRD004,2024-10-16,19.19,deposit,online,False
TXN00000435,ACC000761,BR015,PRD008,2025-05-16,-15.81,withdrawal,atm,False
TXN00000436,ACC002751,BR013,PRD001,2024-07-25,217.3,withdrawal,atm,False
TXN00000437,ACC000007,BR012,PRD002,2025-10-02,13.6,deposit,online,False
TXN00000438,ACC002471,BR006,PRD005,2025-07-29,310.53,payment,online,False
TXN00000439,ACC000086,BR008,PRD003,2023-02-08,220.5,transfer,mobile,False
TXN00000440,ACC000464,BR006,PRD004,2025-10-28,15.27,deposit,online,False
TXN00000441,ACC000026,BR012,PRD008,2025-01-20,15.96,withdrawal,branch,False
TXN00000442,ACC000045,BR015,PRD003,2023-10-14,776.78,payment,mobile,False
TXN00000443,ACC000824,BR005,PRD002,2025-07-04,84.39,withdrawal,branch,False
TXN00000444,ACC000339,BR005,PRD008,2024-05-24,83.35,withdrawal,mobile,False
TXN00000445,ACC001440,BR003,PRD001,2024-03-29,301.6,payment,branch,False
TXN00000446,ACC001458,BR007,PRD001,2023-10-26,529.59,payment,online,False
TXN00000447,ACC000614,BR015,PRD003,2023-04-21,768.38,payment,mobile,False
TXN00000448,ACC000590,BR002,PRD006,2023-01-16,251.98,transfer,mobile,False
TXN00000449,ACC000171,BR006,PRD001,2025-08-04,84.96,deposit,atm,False
TXN00000450,ACC002141,BR008,PRD007,2024-02-19,15.69,withdrawal,online,False
TXN00000451,ACC000769,BR013,PRD004,2024-04-18,270.22,transfer,online,False
TXN00000452,ACC003007,BR002,PRD006,2025-05-07,147.12,payment,branch,False
TXN00000453,ACC002383,BR014,PRD003,2023-08-10,99.37,deposit,atm,False
TXN00000454,ACC001622,BR012,PRD007,2025-12-18,426.28,transfer,branch,False
TXN00000455,ACC000585,BR002,PRD005,2023-05-13,21.22,transfer,branch,False
TXN00000456,ACC000404,BR004,PRD004,2024-08-05,-122.13,transfer,atm,False
TXN00000457,ACC001707,BR001,PRD004,2024-10-08,-2.06,transfer,online,False
TXN00000458,ACC002870,BR010,PRD001,2024-07-31,113.82,payment,online,False
TXN00000459,ACC001839,BR002,PRD003,2025-08-05,10.43,transfer,mobile,False
TXN00000460,ACC000754,BR009,PRD003,2024-04-03,22.77,payment,branch,False
TXN00000461,ACC002209,BR008,PRD002,2025-02-14,-22.5,transfer,branch,False
TXN00000462,ACC000387,BR012,PRD004,2024-05-04,188.56,deposit,branch,False
TXN00000463,ACC002954,BR013,PRD002,2025-02-14,246.71,withdrawal,branch,False
TXN00000464,ACC000868,BR005,PRD007,2025-10-20,157.6,transfer,online,False
TXN00000465,ACC001436,BR015,PRD005,2024-12-27,589.45,transfer,atm,False
TXN00000466,ACC001510,BR014,PRD008,2025-02-21,84.56,deposit,online,False
TXN00000467,ACC000051,BR007,PRD006,2023-10-29,60.56,payment,branch,False
TXN00000468,ACC000656,BR015,PRD003,2025-02-23,365.31,deposit,mobile,False
TXN00000469,ACC000082,BR010,PRD001,2024-03-27,-45.55,deposit,branch,False
TXN00000470,ACC002342,BR011,PRD002,2025-08-15,594.52,deposit,atm,False
TXN00000471,ACC002047,BR009,PRD003,2023-02-19,2.2,payment,mobile,False
TXN00000472,ACC002031,BR005,PRD002,2025-08-08,630.45,payment,atm,False
TXN00000473,ACC000412,BR007,PRD006,2025-04-01,7.94,payment,branch,False
TXN00000474,ACC001842,BR010,PRD006,2025-01-11,-399.19,deposit,atm,False
TXN00000475,ACC001451,BR004,PRD002,2025-01-24,-135.03,withdrawal,mobile,False
TXN00000476,ACC002993,BR006,PRD003,2023-04-02,892.23,payment,online,False
TXN00000477,ACC001913,BR011,PRD007,2025-08-26,13.8,transfer,branch,False
TXN00000478,ACC002994,BR005,PRD008,2025-11-09,-145.28,transfer,mobile,False
TXN00000479,ACC000978,BR011,PRD006,2024-09-20,627.04,withdrawal,online,False
TXN00000480,ACC002371,BR003,PRD002,2024-12-19,133.28,deposit,branch,False
TXN00000481,ACC000253,BR007,PRD005,2023-09-10,178.67,payment,mobile,False
TXN00000482,ACC000365,BR004,PRD004,2025-01-26,214.18,deposit,atm,False
TXN00000483,ACC001005,BR009,PRD008,2024-03-19,109.1,transfer,mobile,False
TXN00000484,ACC002112,BR006,PRD008,2024-04-20,177.78,transfer,online,False
TXN00000485,ACC002825,BR010,PRD003,2024-07-20,-158.01,transfer,mobile,False
TXN00000486,ACC000466,BR007,PRD003,2024-02-08,416.56,transfer,branch,False
TXN00000487,ACC002338,BR003,PRD003,2024-03-28,8.37,payment,mobile,False
TXN00000488,ACC001375,BR013,PRD001,2024-05-15,59.37,payment,online,False
TXN00000489,ACC002639,BR006,PRD006,2025-09-14,-540.72,payment,branch,False
TXN00000490,ACC000835,BR011,PRD003,2024-09-08,397.74,transfer,online,False
TXN00000491,ACC001015,BR002,PRD002,2024-11-07,-109.47,transfer,branch,False
TXN00000492,ACC000577,BR003,PRD008,2023-04-13,174.23,deposit,atm,False
TXN00000493,ACC002875,BR011,PRD008,2024-12-22,-58.48,withdrawal,online,False
TXN00000494,ACC002362,BR015,PRD007,2025-08-01,37.51,transfer,online,False
TXN00000495,ACC002346,BR013,PRD004,2024-07-12,112.15,deposit,branch,False
TXN00000496,ACC000277,BR014,PRD003,2025-09-23,-78.47,transfer,atm,False
TXN00000497,ACC002395,BR002,PRD001,2025-12-10,157.72,payment,branch,False
TXN00000498,ACC000638,BR006,PRD004,2025-07-07,14.57,withdrawal,online,False
TXN00000499,ACC002598,BR006,PRD002,2025-10-19,659.69,withdrawal,online,False
TXN00000500,ACC001621,BR014,PRD002,2025-04-23,771.1,withdrawal,mobile,False
TXN00000501,ACC001370,BR007,PRD005,2023-11-30,215.62,withdrawal,branch,False
TXN00000502,ACC001400,BR010,PRD007,2023-12-14,138.25,withdrawal,online,True
TXN00000503,ACC000342,BR011,PRD004,2024-08-27,66.67,transfer,mobile,False
TXN00000504,ACC000255,BR014,PRD006,2024-06-14,-302.56,deposit,branch,False
TXN00000505,ACC001024,BR001,PRD002,2025-06-23,207.78,deposit,mobile,False
TXN00000506,ACC000547,BR012,PRD002,2023-12-30,31.95,withdrawal,atm,False
TXN00000507,ACC000438,BR002,PRD007,2025-02-23,435.29,transfer,mobile,False
TXN00000508,ACC000352,BR005,PRD006,2023-09-07,311.22,withdrawal,atm,False
TXN00000509,ACC001474,BR003,PRD001,2025-11-26,538.51,deposit,online,False
TXN00000510,ACC002854,BR009,PRD006,2023-08-27,-232.85,deposit,online,False
TXN00000511,ACC002248,BR012,PRD001,2024-11-05,171.07,transfer,atm,False
TXN00000512,ACC002396,BR011,PRD002,2024-08-02,97.51,transfer,branch,False
TXN00000513,ACC001165,BR004,PRD002,2025-11-17,485.82,payment,atm,False
TXN00000514,ACC001166,BR006,PRD007,2023-11-12,361.87,deposit,atm,False
TXN00000515,ACC000126,BR015,PRD005,2023-03-29,8.33,deposit,online,False
TXN00000516,ACC001786,BR007,PRD007,2025-01-15,4.81,deposit,atm,False
TXN00000517,ACC002458,BR008,PRD007,2024-10-31,85.02,payment,online,False
TXN00000518,ACC002843,BR015,PRD002,2024-10-03,299.46,withdrawal,branch,False
TXN00000519,ACC000105,BR004,PRD002,2023-05-07,785.57,withdrawal,atm,False
TXN00000520,ACC001650,BR015,PRD003,2024-04-27,29.34,withdrawal,online,False
TXN00000521,ACC000051,BR015,PRD003,2024-05-30,-162.31,withdrawal,mobile,False
TXN00000522,ACC000335,BR001,PRD003,2023-10-13,86.31,withdrawal,online,False
TXN00000523,ACC002200,BR014,PRD001,2025-07-06,-630.67,payment,branch,False
TXN00000524,ACC000552,BR011,PRD004,2025-10-07,-332.26,payment,mobile,False
TXN00000525,ACC002209,BR008,PRD008,2023-10-02,327.99,deposit,mobile,False
TXN00000526,ACC000732,BR001,PRD001,2024-05-08,113.83,deposit,online,False
TXN00000527,ACC000077,BR015,PRD008,2023-10-24,96.45,payment,atm,False
TXN00000528,ACC000749,BR015,PRD005,2023-05-13,-57.49,withdrawal,atm,False
TXN00000529,ACC001780,BR010,PRD004,2024-10-15,10.44,withdrawal,branch,False
TXN00000530,ACC000694,BR015,PRD004,2025-02-19,360.08,withdrawal,mobile,False
TXN00000531,ACC001747,BR015,PRD008,2023-03-23,301.7,withdrawal,atm,False
TXN00000532,ACC001871,BR002,PRD004,2025-12-03,1471.04,withdrawal,branch,False
TXN00000533,ACC002972,BR011,PRD003,2023-06-15,1025.08,transfer,atm,False
TXN00000534,ACC001916,BR001,PRD006,2025-08-19,145.92,payment,mobile,False
TXN00000535,ACC002963,BR010,PRD005,2024-08-01,-263.75,withdrawal,online,False
TXN00000536,ACC002067,BR003,PRD007,2023-05-25,521.31,deposit,online,False
TXN00000537,ACC001469,BR009,PRD005,2024-07-26,341.06,transfer,atm,False
TXN00000538,ACC001519,BR002,PRD006,2024-02-06,51.15,deposit,online,False
TXN00000539,ACC001438,BR004,PRD007,2024-12-26,107.79,deposit,branch,False
TXN00000540,ACC002040,BR011,PRD002,2024-04-16,-24.89,withdrawal,mobile,False
TXN00000541,ACC003008,BR012,PRD006,2023-03-04,554.44,deposit,mobile,False
TXN00000542,ACC000584,BR003,PRD005,2025-05-09,-167.73,payment,branch,False
TXN00000543,ACC000814,BR004,PRD003,2023-08-18,46.73,deposit,mobile,False
TXN00000544,ACC002156,BR006,PRD004,2024-09-21,-200.49,transfer,atm,False
TXN00000545,ACC000492,BR008,PRD003,2024-10-11,-173.28,withdrawal,mobile,False
TXN00000546,ACC000891,BR010,PRD005,2024-02-26,79.82,deposit,branch,False
TXN00000547,ACC002064,BR001,PRD004,2025-06-03,21.7,transfer,branch,False
TXN00000548,ACC002182,BR004,PRD001,2025-05-05,200.42,transfer,branch,False
TXN00000549,ACC000183,BR005,PRD003,2023-06-05,132.23,deposit,branch,False
TXN00000550,ACC000552,BR002,PRD007,2025-05-19,-266.37,payment,atm,False
TXN00000551,ACC000264,BR014,PRD008,2023-01-23,132.18,withdrawal,branch,False
TXN00000552,ACC002639,BR005,PRD008,2024-03-12,344.12,transfer,online,False
TXN00000553,ACC000178,BR014,PRD002,2023-04-03,144.5,transfer,mobile,True
TXN00000554,ACC000050,BR004,PRD002,2023-09-07,148.16,transfer,online,False
TXN00000555,ACC003053,BR003,PRD005,2023-04-07,-376.7,withdrawal,atm,False
TXN00000556,ACC002445,BR013,PRD007,2025-08-08,93.0,deposit,mobile,False
TXN00000557,ACC003200,BR012,PRD008,2025-07-18,-25.9,payment,mobile,False
TXN00000558,ACC001520,BR009,PRD004,2025-09-10,-5.26,deposit,atm,False
TXN00000559,ACC002485,BR010,PRD004,2025-07-23,253.27,deposit,online,False
TXN00000560,ACC000921,BR002,PRD006,2024-06-01,174.31,transfer,mobile,False
TXN00000561,ACC000347,BR014,PRD008,2024-04-02,219.18,deposit,branch,False
TXN00000562,ACC002371,BR012,PRD005,2023-03-24,43.11,deposit,online,False
TXN00000563,ACC001307,BR015,PRD004,2023-08-06,26.39,withdrawal,mobile,False
TXN00000564,ACC000136,BR014,PRD005,2024-09-18,2.64,withdrawal,atm,False
TXN00000565,ACC002762,BR001,PRD005,2025-04-20,77.7,transfer,mobile,False
TXN00000566,ACC000035,BR012,PRD001,2025-08-16,160.45,transfer,atm,False
TXN00000567,ACC002690,BR011,PRD001,2024-12-10,89.64,transfer,online,False
TXN00000568,ACC002760,BR015,PRD005,2023-03-15,-103.56,payment,mobile,False
TXN00000569,ACC002062,BR011,PRD003,2023-10-05,422.11,deposit,branch,False
TXN00000570,ACC000573,BR015,PRD001,2024-07-21,77.06,transfer,mobile,False
TXN00000571,ACC000279,BR005,PRD003,2025-04-04,129.87,payment,online,False
TXN00000572,ACC002202,BR002,PRD005,2023-02-17,275.56,payment,mobile,False
TXN00000573,ACC002138,BR003,PRD005,2025-06-06,90.91,transfer,online,False
TXN00000574,ACC002039,BR010,PRD005,2025-04-28,-175.16,deposit,branch,False
TXN00000575,ACC000482,BR013,PRD008,2023-01-29,356.97,withdrawal,atm,False
TXN00000576,ACC003181,BR011,PRD005,2024-08-24,537.51,deposit,mobile,False
TXN00000577,ACC001262,BR013,PRD007,2025-12-21,-28.63,transfer,branch,False
TXN00000578,ACC002618,BR013,PRD005,2024-04-11,470.1,payment,mobile,False
TXN00000579,ACC003034,BR005,PRD003,2025-04-07,121.95,transfer,mobile,False
TXN00000580,ACC002161,BR001,PRD004,2023-07-10,-53.77,transfer,atm,False
TXN00000581,ACC000343,BR012,PRD006,2025-02-15,110.63,deposit,branch,False
TXN00000582,ACC001505,BR001,PRD008,2023-02-14,704.46,transfer,atm,False
TXN00000583,ACC001886,BR006,PRD003,2025-02-19,-122.13,transfer,branch,False
TXN00000584,ACC002822,BR003,PRD007,2024-10-07,71.75,withdrawal,atm,False
TXN00000585,ACC001379,BR002,PRD002,2023-02-25,180.63,deposit,mobile,False
TXN00000586,ACC000420,BR011,PRD007,2024-02-22,49.43,deposit,online,False
TXN00000587,ACC000724,BR005,PRD005,2023-12-02,-14.2,payment,atm,False
TXN00000588,ACC001498,BR011,PRD005,2023-10-06,24.84,payment,branch,False
TXN00000589,ACC001677,BR011,PRD006,2024-09-29,24.66,withdrawal,mobile,False
TXN00000590,ACC000350,BR006,PRD006,2024-03-05,-29.66,transfer,atm,False
TXN00000591,ACC000522,BR001,PRD006,2025-12-29,26.9,transfer,online,False
TXN00000592,ACC000750,BR004,PRD003,2024-12-12,184.34,withdrawal,online,False
TXN00000593,ACC002842,BR015,PRD006,2023-12-18,36.13,transfer,branch,False
TXN00000594,ACC002031,BR012,PRD008,2025-11-07,76.35,payment,atm,False
TXN00000595,ACC001208,BR003,PRD006,2024-07-28,-408.78,payment,mobile,False
TXN00000596,ACC001169,BR010,PRD005,2025-03-10,115.63,withdrawal,branch,False
TXN00000597,ACC001157,BR007,PRD001,2023-01-18,-198.23,withdrawal,mobile,False
TXN00000598,ACC001780,BR006,PRD008,2025-01-17,34.04,payment,mobile,False
TXN00000599,ACC002304,BR011,PRD005,2025-02-16,38.44,deposit,atm,False
TXN00000600,ACC001042,BR014,PRD003,2025-01-08,7.51,transfer,atm,False
TXN00000601,ACC000179,BR001,PRD007,2024-03-31,33.31,transfer,mobile,False
TXN00000602,ACC002309,BR006,PRD003,2023-08-02,-58.78,transfer,atm,False
TXN00000603,ACC001615,BR003,PRD004,2025-01-31,35.07,withdrawal,online,False
TXN00000604,ACC002600,BR005,PRD005,2023-11-13,-16.72,transfer,atm,False
TXN00000605,ACC000995,BR010,PRD008,2024-06-25,-23.14,transfer,online,False
TXN00000606,ACC001255,BR012,PRD006,2024-12-26,-111.17,deposit,atm,False
TXN00000607,ACC000791,BR012,PRD008,2024-08-12,41.6,payment,branch,False
TXN00000608,ACC000544,BR015,PRD005,2023-02-18,81.54,withdrawal,atm,False
TXN00000609,ACC002727,BR007,PRD008,2023-07-29,-126.0,payment,online,False
