transaction_id,account_sk,customer_sk,branch_sk,product_sk,date_id,amount,transaction_type,channel,is_fraud_flag
TXN00000415,1018,947,15,5,20231004,179.86,withdrawal,online,False
TXN00000416,380,1205,12,3,20250408,-107.1,transfer,mobile,False
TXN00000417,2982,332,5,5,20230303,62.46,payment,atm,False
TXN00000418,3134,1185,10,8,20250608,-71.73,withdrawal,mobile,False
TXN00000419,2668,893,11,2,20250829,-200.94,transfer,online,False
TXN00000420,692,388,11,8,20230630,251.25,transfer,mobile,False
TXN00000421,890,960,4,6,20230708,282.28,transfer,mobile,False
TXN00000422,2678,1835,1,5,20231109,-280.59,deposit,mobile,False
TXN00000423,2414,1159,11,7,20251129,17.21,deposit,atm,False
TXN00000424,2362,1051,4,3,20231007,122.77,payment,mobile,False
TXN00000425,215,39,4,4,20250922,10.67,deposit,mobile,False
TXN00000426,264,2118,8,7,20240908,143.54,payment,atm,False
TXN00000427,1088,1677,10,6,20250227,104.86,payment,mobile,False
TXN00000428,2729,132,14,6,20250731,-393.59,deposit,branch,False
TXN00000429,1382,1392,15,3,20250321,-77.79,payment,online,False
TXN00000430,2465,803,15,7,20240404,22.41,payment,branch,False
TXN00000431,440,273,6,7,20240131,27.78,transfer,atm,False
TXN00000432,1196,116,8,7,20240527,-258.02,deposit,online,False
TXN00000433,1023,1278,10,2,20251216,173.32,deposit,online,False
TXN00000434,2570,304,6,4,20241016,19.19,deposit,online,False
TXN00000435,761,858,15,8,20250516,-15.81,withdrawal,atm,False
TXN00000436,2751,25,13,1,20240725,217.3,withdrawal,atm,False
TXN00000437,7,2062,12,2,20251002,13.6,deposit,online,False
TXN00000438,2471,174,6,5,20250729,310.53,payment,online,False
TXN00000439,86,859,8,3,20230208,220.5,transfer,mobile,False
TXN00000440,464,523,6,4,20251028,15.27,deposit,online,False
TXN00000441,26,1030,12,8,20250120,15.96,withdrawal,branch,False
TXN00000442,45,569,15,3,20231014,776.78,payment,mobile,False
TXN00000443,824,605,5,2,20250704,84.39,withdrawal,branch,False
TXN00000444,339,1587,5,8,20240524,83.35,withdrawal,mobile,False
TXN00000445,1440,18,3,1,20240329,301.6,payment,branch,False
TXN00000446,1458,929,7,1,20231026,529.59,payment,online,False
TXN00000447,614,760,15,3,20230421,768.38,payment,mobile,False
TXN00000448,590,338,2,6,20230116,251.98,transfer,mobile,False
TXN00000449,171,1487,6,1,20250804,84.96,deposit,atm,False
TXN00000450,2141,1095,8,7,20240219,15.69,withdrawal,online,False
TXN00000451,769,194,13,4,20240418,270.22,transfer,online,False
TXN00000452,3007,376,2,6,20250507,147.12,payment,branch,False
TXN00000453,2383,303,14,3,20230810,99.37,deposit,atm,False
TXN00000454,1622,1391,12,7,20251218,426.28,transfer,branch,False
TXN00000455,585,1343,2,5,20230513,21.22,transfer,branch,False
TXN00000456,404,1567,4,4,20240805,-122.13,transfer,atm,False
TXN00000457,1707,1472,1,4,20241008,-2.06,transfer,online,False
TXN00000458,2870,2126,10,1,20240731,113.82,payment,online,False
TXN00000459,1839,107,2,3,20250805,10.43,transfer,mobile,False
TXN00000460,754,1563,9,3,20240403,22.77,payment,branch,False
TXN00000461,2209,1546,8,2,20250214,-22.5,transfer,branch,False
TXN00000462,387,1358,12,4,20240504,188.56,deposit,branch,False
TXN00000463,2954,180,13,2,20250214,246.71,withdrawal,branch,False
TXN00000464,868,1774,5,7,20251020,157.6,transfer,online,False
TXN00000465,1436,2108,15,5,20241227,589.45,transfer,atm,False
TXN00000466,1510,760,14,8,20250221,84.56,deposit,online,False
TXN00000467,51,1213,7,6,20231029,60.56,payment,branch,False
TXN00000468,656,1455,15,3,20250223,365.31,deposit,mobile,False
TXN00000469,82,159,10,1,20240327,-45.55,deposit,branch,False
TXN00000470,2342,1896,11,2,20250815,594.52,deposit,atm,False
TXN00000471,2047,1767,9,3,20230219,2.2,payment,mobile,False
TXN00000472,2031,1385,5,2,20250808,630.45,payment,atm,False
TXN00000473,412,2121,7,6,20250401,7.94,payment,branch,False
TXN00000474,1842,927,10,6,20250111,-399.19,deposit,atm,False
TXN00000475,1451,649,4,2,20250124,-135.03,withdrawal,mobile,False
TXN00000476,2993,1339,6,3,20230402,892.23,payment,online,False
TXN00000477,1913,1336,11,7,20250826,13.8,transfer,branch,False
TXN00000478,2994,1130,5,8,20251109,-145.28,transfer,mobile,False
TXN00000479,978,1463,11,6,20240920,627.04,withdrawal,online,False
TXN00000480,2371,2072,3,2,20241219,133.28,deposit,branch,False
TXN00000481,253,893,7,5,20230910,178.67,payment,mobile,False
TXN00000482,365,2004,4,4,20250126,214.18,deposit,atm,False
TXN00000483,1005,2087,9,8,20240319,109.1,transfer,mobile,False
TXN00000484,2112,1240,6,8,20240420,177.78,transfer,online,False
TXN00000485,2825,687,10,3,20240720,-158.01,transfer,mobile,False
TXN00000486,466,101,7,3,20240208,416.56,transfer,branch,False
TXN00000487,2338,505,3,3,20240328,8.37,payment,mobile,False
TXN00000488,1375,1132,13,1,20240515,59.37,payment,online,False
TXN00000489,2639,1987,6,6,20250914,-540.72,payment,branch,False
TXN00000490,835,796,11,3,20240908,397.74,transfer,online,False
TXN00000491,1015,378,2,2,20241107,-109.47,transfer,branch,False
TXN00000492,577,1649,3,8,20230413,174.23,deposit,atm,False
TXN00000493,2875,1496,11,8,20241222,-58.48,withdrawal,online,False
TXN00000494,2362,1051,15,7,20250801,37.51,transfer,online,False
TXN00000495,2346,1934,13,4,20240712,112.15,deposit,branch,False
TXN00000496,277,1758,14,3,20250923,-78.47,transfer,atm,False
TXN00000497,2395,858,2,1,20251210,157.72,payment,branch,False
TXN00000498,638,1960,6,4,20250707,14.57,withdrawal,online,False
TXN00000499,2598,1145,6,2,20251019,659.69,withdrawal,online,False
TXN00000500,1621,1274,14,2,20250423,771.1,withdrawal,mobile,False
TXN00000501,1370,345,7,5,20231130,215.62,withdrawal,branch,False
TXN00000502,1400,1830,10,7,20231214,138.25,withdrawal,online,True
TXN00000503,342,1767,11,4,20240827,66.67,transfer,mobile,False
TXN00000504,255,1658,14,6,20240614,-302.56,deposit,branch,False
TXN00000505,1024,651,1,2,20250623,207.78,deposit,mobile,False
TXN00000506,547,649,12,2,20231230,31.95,withdrawal,atm,False
TXN00000507,438,2061,2,7,20250223,435.29,transfer,mobile,False
TXN00000508,352,2192,5,6,20230907,311.22,withdrawal,atm,False
TXN00000509,1474,2118,3,1,20251126,538.51,deposit,online,False
TXN00000510,2854,1611,9,6,20230827,-232.85,deposit,online,False
TXN00000511,2248,974,12,1,20241105,171.07,transfer,atm,False
TXN00000512,2396,427,11,2,20240802,97.51,transfer,branch,False
TXN00000513,1165,1465,4,2,20251117,485.82,payment,atm,False
TXN00000514,1166,110,6,7,20231112,361.87,deposit,atm,False
TXN00000515,126,1976,15,5,20230329,8.33,deposit,online,False
TXN00000516,1786,202,7,7,20250115,4.81,deposit,atm,False
TXN00000517,2458,1968,8,7,20241031,85.02,payment,online,False
TXN00000518,2843,2016,15,2,20241003,299.46,withdrawal,branch,False
TXN00000519,105,304,4,2,20230507,785.57,withdrawal,atm,False
TXN00000520,1650,2160,15,3,20240427,29.34,withdrawal,online,False
TXN00000521,51,1213,15,3,20240530,-162.31,withdrawal,mobile,False
TXN00000522,335,2099,1,3,20231013,86.31,withdrawal,online,False
TXN00000523,2200,1568,14,1,20250706,-630.67,payment,branch,False
TXN00000524,552,1713,11,4,20251007,-332.26,payment,mobile,False
TXN00000525,2209,1546,8,8,20231002,327.99,deposit,mobile,False
TXN00000526,732,970,1,1,20240508,113.83,deposit,online,False
TXN00000527,77,1969,15,8,20231024,96.45,payment,atm,False
TXN00000528,749,1475,15,5,20230513,-57.49,withdrawal,atm,False
TXN00000529,1780,1140,10,4,20241015,10.44,withdrawal,branch,False
TXN00000530,694,1262,15,4,20250219,360.08,withdrawal,mobile,False
TXN00000531,1747,529,15,8,20230323,301.7,withdrawal,atm,False
TXN00000532,1871,231,2,4,20251203,1471.04,withdrawal,branch,False
TXN00000533,2972,1185,11,3,20230615,1025.08,transfer,atm,False
TXN00000534,1916,1735,1,6,20250819,145.92,payment,mobile,False
TXN00000535,2963,865,10,5,20240801,-263.75,withdrawal,online,False
TXN00000536,2067,1417,3,7,20230525,521.31,deposit,online,False
TXN00000537,1469,1349,9,5,20240726,341.06,transfer,atm,False
TXN00000538,1519,1515,2,6,20240206,51.15,deposit,online,False
TXN00000539,1438,840,4,7,20241226,107.79,deposit,branch,False
TXN00000540,2040,1001,11,2,20240416,-24.89,withdrawal,mobile,False
TXN00000541,3008,2037,12,6,20230304,554.44,deposit,mobile,False
TXN00000542,584,1817,3,5,20250509,-167.73,payment,branch,False
TXN00000543,814,1994,4,3,20230818,46.73,deposit,mobile,False
TXN00000544,2156,1347,6,4,20240921,-200.49,transfer,atm,False
TXN00000545,492,960,8,3,20241011,-173.28,withdrawal,mobile,False
TXN00000546,891,512,10,5,20240226,79.82,deposit,branch,False
TXN00000547,2064,1542,1,4,20250603,21.7,transfer,branch,False
TXN00000548,2182,1195,4,1,20250505,200.42,transfer,branch,False
TXN00000549,183,2026,5,3,20230605,132.23,deposit,branch,False
TXN00000550,552,1713,2,7,20250519,-266.37,payment,atm,False
TXN00000551,264,2118,14,8,20230123,132.18,withdrawal,branch,False
TXN00000552,2639,1987,5,8,20240312,344.12,transfer,online,False
TXN00000553,178,1344,14,2,20230403,144.5,transfer,mobile,True
TXN00000554,50,2197,4,2,20230907,148.16,transfer,online,False
TXN00000555,3053,1726,3,5,20230407,-376.7,withdrawal,atm,False
TXN00000556,2445,1321,13,7,20250808,93.0,deposit,mobile,False
TXN00000557,3200,536,12,8,20250718,-25.9,payment,mobile,False
TXN00000558,1520,1812,9,4,20250910,-5.26,deposit,atm,False
TXN00000559,2485,231,10,4,20250723,253.27,deposit,online,False
TXN00000560,921,1685,2,6,20240601,174.31,transfer,mobile,False
TXN00000561,347,511,14,8,20240402,219.18,deposit,branch,False
TXN00000562,2371,2072,12,5,20230324,43.11,deposit,online,False
TXN00000563,1307,1354,15,4,20230806,26.39,withdrawal,mobile,False
TXN00000564,136,1456,14,5,20240918,2.64,withdrawal,atm,False
TXN00000565,2762,494,1,5,20250420,77.7,transfer,mobile,False
TXN00000566,35,1370,12,1,20250816,160.45,transfer,atm,False
TXN00000567,2690,1604,11,1,20241210,89.64,transfer,online,False
TXN00000568,2760,819,15,5,20230315,-103.56,payment,mobile,False
TXN00000569,2062,2061,11,3,20231005,422.11,deposit,branch,False
TXN00000570,573,2091,15,1,20240721,77.06,transfer,mobile,False
TXN00000571,279,2130,5,3,20250404,129.87,payment,online,False
TXN00000572,2202,1816,2,5,20230217,275.56,payment,mobile,False
TXN00000573,2138,1256,3,5,20250606,90.91,transfer,online,False
TXN00000574,2039,1474,10,5,20250428,-175.16,deposit,branch,False
TXN00000575,482,1493,13,8,20230129,356.97,withdrawal,atm,False
TXN00000576,3181,1043,11,5,20240824,537.51,deposit,mobile,False
TXN00000577,1262,1553,13,7,20251221,-28.63,transfer,branch,False
TXN00000578,2618,639,13,5,20240411,470.1,payment,mobile,False
TXN00000579,3034,211,5,3,20250407,121.95,transfer,mobile,False
TXN00000580,2161,1934,1,4,20230710,-53.77,transfer,atm,False
TXN00000581,343,761,12,6,20250215,110.63,deposit,branch,False
TXN00000582,1505,1124,1,8,20230214,704.46,transfer,atm,False
TXN00000583,1886,1277,6,3,20250219,-122.13,transfer,branch,False
TXN00000584,2822,1323,3,7,20241007,71.75,withdrawal,atm,False
TXN00000585,1379,1175,2,2,20230225,180.63,deposit,mobile,False
TXN00000586,420,102,11,7,20240222,49.43,deposit,online,False
TXN00000587,724,737,5,5,20231202,-14.2,payment,atm,False
TXN00000588,1498,728,11,5,20231006,24.84,payment,branch,False
TXN00000589,1677,2097,11,6,20240929,24.66,withdrawal,mobile,False
TXN00000590,350,359,6,6,20240305,-29.66,transfer,atm,False
TXN00000591,522,1092,1,6,20251229,26.9,transfer,online,False
TXN00000592,750,82,4,3,20241212,184.34,withdrawal,online,False
TXN00000593,2842,1661,15,6,20231218,36.13,transfer,branch,False
TXN00000594,2031,1385,12,8,20251107,76.35,payment,atm,False
TXN00000595,1208,1308,3,6,20240728,-408.78,payment,mobile,False
TXN00000596,1169,347,10,5,20250310,115.63,withdrawal,branch,False
TXN00000597,1157,1526,7,1,20230118,-198.23,withdrawal,mobile,False
TXN00000598,1780,1140,6,8,20250117,34.04,payment,mobile,False
TXN00000599,2304,1212,11,5,20250216,38.44,deposit,atm,False
TXN00000600,1042,23,14,3,20250108,7.51,transfer,atm,False
TXN00000601,179,2051,1,7,20240331,33.31,transfer,mobile,False
TXN00000602,2309,1234,6,3,20230802,-58.78,transfer,atm,False
TXN00000603,1615,1328,3,4,20250131,35.07,withdrawal,online,False
TXN00000604,2600,1668,5,5,20231113,-16.72,transfer,atm,False
TXN00000605,995,1854,10,8,20240625,-23.14,transfer,online,False
TXN00000606,1255,1002,12,6,20241226,-111.17,deposit,atm,False
TXN00000607,791,334,12,8,20240812,41.6,payment,branch,False
TXN00000608,544,2048,15,5,20230218,81.54,withdrawal,atm,False
TXN00000609,2727,376,7,8,20230729,-126.0,payment,online,False
TXN00000610,3140,719,5,1,20250308,211.04,transfer,branch,False
TXN00000611,2263,106,2,2,20230202,7.22,deposit,atm,False
TXN00000612,538,356,1,3,20250903,289.17,transfer,online,False
TXN00000613,2155,110,8,3,20250510,-177.95,payment,online,False
TXN00000614,2560,1166,4,5,20240414,-15.35,withdrawal,atm,False
TXN00000615,2131,2175,13,7,20240119,372.26,transfer,branch,False
TXN00000616,566,673,8,8,20231205,456.6,transfer,atm,False
TXN00000617,2567,2207,15,7,20250222,11.34,withdrawal,mobile,False
TXN00000618,1461,1962,1,2,20241230,58.35,deposit,atm,False
TXN00000619,1857,11,1,6,20250902,295.37,withdrawal,mobile,False
TXN00000620,933,41,10,3,20250902,248.28,transfer,branch,False
TXN00000621,2119,2032,11,3,20250718,36.72,deposit,atm,False
TXN00000622,2934,893,8,1,20231105,42.28,deposit,mobile,False
TXN00000623,642,1988,9,2,20240725,83.3,withdrawal,atm,False
TXN00000624,2635,2101,13,7,20230319,119.28,withdrawal,atm,False
TXN00000625,1343,1709,6,8,20230824,-173.34,transfer,mobile,False
TXN00000626,122,1584,1,4,20251212,82.86,payment,branch,False
TXN00000627,1160,1305,6,8,20230125,111.76,transfer,branch,False
TXN00000628,99,656,8,7,20241216,-247.72,transfer,online,False
TXN00000629,1385,2011,10,1,20241124,6.73,transfer,online,False
TXN00000630,2534,1252,3,8,20240523,-52.37,payment,online,False
TXN00000631,525,283,6,7,20230802,224.91,transfer,atm,False
TXN00000632,926,590,13,5,20241025,406.04,transfer,mobile,False
TXN00000633,1995,1033,11,5,20240201,129.02,withdrawal,online,False
TXN00000634,2929,569,8,7,20240609,136.72,payment,mobile,False
TXN00000635,3014,494,9,6,20241006,-20.41,transfer,branch,False
TXN00000636,353,878,8,7,20231106,-106.77,transfer,branch,False
TXN00000637,2560,1166,9,8,20241011,136.91,payment,mobile,False
TXN00000638,656,1455,15,4,20230813,-49.98,transfer,online,False
TXN00000639,2448,1972,15,3,20240613,56.46,payment,branch,False
TXN00000640,12,1015,11,8,20240216,-85.26,transfer,branch,False
TXN00000641,1832,171,7,3,20231013,3.65,withdrawal,atm,False
TXN00000642,854,489,2,8,20231016,69.97,payment,mobile,False
TXN00000643,297,1048,1,4,20230225,42.76,payment,online,False
TXN00000644,472,1133,12,3,20240916,71.41,transfer,mobile,False
TXN00000645,29,57,15,1,20241114,-22.96,withdrawal,mobile,False
TXN00000646,190,1386,1,4,20240219,398.17,deposit,atm,False
TXN00000647,1662,1137,3,4,20251121,162.07,payment,online,False
TXN00000648,2784,1,14,8,20250622,204.59,payment,branch,False
TXN00000649,102,425,2,7,20240723,280.21,withdrawal,mobile,False
TXN00000650,209,1024,12,2,20250926,124.21,transfer,atm,False
TXN00000651,1793,733,4,7,20251028,-16.37,payment,atm,False
TXN00000652,1466,1839,13,8,20240908,138.65,transfer,online,False
TXN00000653,2055,1912,9,2,20231102,159.11,payment,online,False
TXN00000654,698,1830,15,6,20240423,246.28,transfer,branch,False
TXN00000655,2476,780,3,8,20250506,101.71,transfer,atm,False
TXN00000656,660,455,10,4,20251209,24.57,deposit,online,False
TXN00000657,98,1942,4,2,20231011,60.08,transfer,online,False
TXN00000658,1060,991,7,6,20250717,-81.2,deposit,online,False
TXN00000659,2732,1070,11,8,20250216,-186.88,deposit,online,False
TXN00000660,2245,1336,10,4,20230623,152.24,payment,online,False
TXN00000661,2675,266,13,8,20250329,79.24,payment,mobile,False
TXN00000662,1031,44,1,7,20241223,775.12,deposit,online,False
TXN00000663,573,2091,6,5,20241018,167.55,deposit,mobile,False
TXN00000664,1178,2008,9,8,20231003,-48.74,withdrawal,mobile,False
TXN00000665,3033,2200,1,3,20250601,19.32,transfer,branch,False
TXN00000666,2488,2096,13,8,20240420,-29.86,transfer,branch,False
TXN00000667,1962,1758,14,7,20250603,50.82,deposit,atm,False
TXN00000668,360,1329,4,1,20230702,31.53,withdrawal,atm,False
TXN00000669,324,213,13,2,20251107,37.17,deposit,mobile,False
TXN00000670,2056,510,9,6,20251017,60.41,transfer,atm,False
TXN00000671,1457,1125,2,7,20241204,34.27,transfer,atm,False
TXN00000672,1874,1208,8,6,20251207,408.74,transfer,branch,False
TXN00000673,2343,1373,11,4,20251024,-15.05,deposit,atm,False
TXN00000674,1628,757,15,7,20240521,133.81,transfer,mobile,False
TXN00000675,280,1399,6,3,20250303,95.1,deposit,branch,False
TXN00000676,3011,232,14,5,20250519,726.96,payment,mobile,False
TXN00000677,689,862,13,7,20240804,21.39,payment,online,False
TXN00000678,1988,248,4,8,20250608,-91.31,deposit,branch,False
TXN00000679,17,1511,14,8,20230607,628.03,transfer,atm,False
TXN00000680,770,659,3,8,20230726,361.12,deposit,online,False
TXN00000681,2344,1767,15,5,20241221,-305.76,withdrawal,online,False
TXN00000682,2962,102,3,3,20230315,53.69,payment,online,False
TXN00000683,890,960,10,4,20240310,33.73,deposit,atm,False
TXN00000684,2998,1534,6,3,20240507,198.82,transfer,branch,False
TXN00000685,2635,2101,14,6,20251215,477.07,deposit,online,False
TXN00000686,252,1014,9,5,20240901,146.46,transfer,branch,False
TXN00000687,1512,1874,12,4,20240520,152.59,deposit,mobile,False
TXN00000688,1086,743,15,5,20240219,59.13,deposit,branch,False
TXN00000689,395,548,4,3,20241103,264.15,withdrawal,mobile,False
TXN00000690,2635,2101,6,7,20241203,37.27,payment,mobile,False
TXN00000691,522,1092,4,8,20241122,70.4,transfer,branch,False
TXN00000692,399,2039,7,7,20250526,99.75,transfer,atm,False
TXN00000693,3162,2064,10,3,20240629,127.53,payment,branch,False
TXN00000694,283,813,4,2,20240605,49.97,withdrawal,branch,False
TXN00000695,1936,1546,9,6,20240106,21.96,payment,mobile,False
TXN00000696,2888,1101,14,2,20230927,169.78,withdrawal,mobile,False
TXN00000697,2821,2151,8,3,20241210,61.3,transfer,online,False
TXN00000698,359,1829,2,3,20230703,-156.68,withdrawal,atm,False
TXN00000699,2893,612,10,6,20230701,30.18,deposit,online,False
TXN00000700,777,1334,7,4,20240630,118.1,transfer,atm,False
TXN00000701,3067,1856,10,7,20230710,136.9,withdrawal,atm,False
TXN00000702,2899,283,8,1,20231104,9.58,payment,mobile,False
TXN00000703,979,2213,9,8,20230407,-73.87,transfer,mobile,False
TXN00000704,2465,803,9,4,20250201,25.98,deposit,branch,False
TXN00000705,178,1344,4,7,20231015,11.79,payment,mobile,False
TXN00000706,1355,1978,9,6,20250426,828.22,payment,atm,False
TXN00000707,1266,314,4,1,20240815,70.04,payment,atm,False
TXN00000708,2916,1009,6,7,20250426,298.81,deposit,online,False
TXN00000709,1683,2020,2,6,20250811,52.9,payment,atm,False
TXN00000710,3098,1440,2,6,20251020,-205.95,payment,online,False
TXN00000711,2320,1658,6,7,20250423,257.05,deposit,atm,False
TXN00000712,1834,669,3,3,20250320,162.98,transfer,atm,False
TXN00000713,2310,518,6,3,20230709,114.81,transfer,online,False
TXN00000714,2408,1966,8,4,20230925,95.54,payment,mobile,False
TXN00000715,1119,1597,15,3,20250529,77.23,withdrawal,branch,False
TXN00000716,1933,136,4,2,20250923,477.46,withdrawal,atm,False
TXN00000717,2540,2083,11,6,20231101,319.61,withdrawal,atm,False
TXN00000718,2614,111,12,2,20240917,-603.57,withdrawal,online,False
TXN00000719,1772,1326,4,6,20230422,-23.89,withdrawal,online,False
TXN00000720,1651,2126,1,1,20250616,236.26,transfer,online,False
TXN00000721,1607,1251,12,5,20240330,-501.5,deposit,online,False
