account_sk,account_id,customer_id,branch_id,account_type,open_date,status
457,ACC000457,CUST00502,BR002,credit,2023-08-23,active
458,ACC000458,CUST00557,BR007,credit,2025-10-04,active
459,ACC000459,CUST01696,BR004,chequing,2025-09-21,active
460,ACC000460,CUST00470,BR014,credit,2024-09-16,active
461,ACC000461,CUST01338,BR009,savings,2023-11-01,active
462,ACC000462,CUST01352,BR002,chequing,2025-02-28,active
463,ACC000463,CUST01354,BR001,credit,2024-08-10,active
464,ACC000464,CUST00470,BR010,credit,2025-08-27,active
465,ACC000465,CUST00791,BR002,savings,2024-07-20,active
466,ACC000466,CUST00093,BR006,savings,2024-05-29,active
467,ACC000467,CUST01637,BR003,credit,2023-05-18,active
468,ACC000468,CUST00877,BR012,savings,2023-05-28,active
469,ACC000469,CUST01570,BR015,credit,2024-12-01,active
470,ACC000470,CUST00557,BR001,credit,2023-07-07,active
471,ACC000471,CUST00770,BR010,chequing,2024-10-19,active
472,ACC000472,CUST01018,BR006,chequing,2023-05-04,active
473,ACC000473,CUST00002,BR013,chequing,2023-02-07,active
474,ACC000474,CUST00891,BR003,credit,2023-01-31,active
475,ACC000475,CUST01776,BR011,savings,2023-07-16,active
476,ACC000476,CUST01356,BR002,chequing,2024-09-21,active
477,ACC000477,CUST00414,BR010,chequing,2025-05-30,closed
478,ACC000478,CUST01271,BR007,savings,2025-12-25,active
479,ACC000479,CUST00930,BR007,chequing,2025-12-07,active
480,ACC000480,CUST00152,BR003,savings,2025-10-01,closed
481,ACC000481,CUST00474,BR002,credit,2024-01-15,active
482,ACC000482,CUST01336,BR007,credit,2023-02-27,active
483,ACC000483,CUST00695,BR012,credit,2025-12-22,active
484,ACC000484,CUST00974,BR011,credit,2025-05-10,active
485,ACC000485,CUST01722,BR011,chequing,2024-09-24,active
486,ACC000486,CUST01235,BR002,credit,2025-02-21,active
487,ACC000487,CUST00386,BR001,credit,2024-11-16,active
488,ACC000488,CUST00256,BR003,chequing,2023-11-21,active
489,ACC000489,CUST00142,BR006,chequing,2024-12-15,active
490,ACC000490,CUST00775,BR005,savings,2025-07-23,active
491,ACC000491,CUST00582,BR008,chequing,2023-04-13,active
492,ACC000492,CUST00862,BR009,savings,2025-03-21,active
493,ACC000493,CUST01116,BR011,savings,2025-10-13,active
494,ACC000494,CUST01173,BR008,credit,2025-07-10,closed
495,ACC000495,CUST01813,BR002,savings,2024-02-17,active
496,ACC000496,CUST00712,BR007,credit,2023-03-11,active
497,ACC000497,CUST00678,BR001,chequing,2025-04-12,active
498,ACC000498,CUST00645,BR012,chequing,2025-08-21,active
499,ACC000499,CUST01206,BR012,savings,2024-07-11,active
500,ACC000500,CUST01263,BR003,savings,2025-06-22,active
501,ACC000501,CUST01808,BR011,credit,2025-01-03,active
502,ACC000502,CUST01426,BR007,chequing,2024-10-19,active
503,ACC000503,CUST01423,BR006,credit,2025-08-12,active
504,ACC000504,CUST00368,BR006,savings,2023-08-14,active
505,ACC000505,CUST00330,BR008,savings,2024-02-27,active
506,ACC000506,CUST00481,BR002,savings,2024-08-16,closed
507,ACC000507,CUST01272,BR014,credit,2024-11-17,active
508,ACC000508,CUST00715,BR015,savings,2025-04-27,active
509,ACC000509,CUST00508,BR005,savings,2024-06-20,closed
510,ACC000510,CUST01930,BR015,savings,2024-03-29,active
511,ACC000511,CUST00528,BR013,chequing,2024-09-17,active
512,ACC000512,CUST00811,BR010,credit,2024-05-15,active
513,ACC000513,CUST00497,BR014,credit,2024-06-13,active
514,ACC000514,CUST00924,BR005,chequing,2024-07-06,closed
515,ACC000515,CUST00541,BR001,credit,2023-12-17,active
516,ACC000516,CUST00098,BR010,savings,2025-10-22,active
517,ACC000517,CUST01240,BR012,savings,2024-03-23,dormant
518,ACC000518,CUST01371,BR014,credit,2025-12-05,active
519,ACC000519,CUST01913,BR005,chequing,2024-05-25,active
520,ACC000520,CUST01982,BR001,credit,2025-07-01,active
521,ACC000521,CUST01416,BR003,chequing,2025-09-07,active
522,ACC000522,CUST00981,BR006,savings,2025-11-28,active
523,ACC000523,CUST00588,BR011,credit,2025-04-25,active
524,ACC000524,CUST00968,BR013,credit,2023-09-28,closed
525,ACC000525,CUST00258,BR001,chequing,2023-01-21,active
526,ACC000526,CUST00570,BR010,savings,2024-09-15,active
527,ACC000527,CUST00132,BR003,credit,2024-04-02,active
528,ACC000528,CUST01686,BR001,chequing,2024-12-29,active
529,ACC000529,CUST01595,BR002,chequing,2025-08-03,active
530,ACC000530,CUST00806,BR014,savings,2025-12-18,active
531,ACC000531,CUST00803,BR004,savings,2024-11-21,active
532,ACC000532,CUST01720,BR008,chequing,2025-05-31,dormant
533,ACC000533,CUST00162,BR015,credit,2024-03-23,closed
534,ACC000534,CUST00535,BR012,savings,2024-09-03,active
535,ACC000535,CUST01425,BR006,savings,2025-03-05,active
536,ACC000536,CUST00149,BR004,credit,2025-01-29,active
537,ACC000537,CUST00420,BR005,chequing,2024-01-26,active
538,ACC000538,CUST00323,BR015,credit,2023-10-05,active
539,ACC000539,CUST00510,BR004,savings,2025-07-25,active
540,ACC000540,CUST00543,BR007,chequing,2023-08-09,active
541,ACC000541,CUST00476,BR011,savings,2025-05-01,active
542,ACC000542,CUST01420,BR011,credit,2025-03-22,active
543,ACC000543,CUST01107,BR014,chequing,2023-03-08,active
544,ACC000544,CUST01847,BR011,savings,2023-10-16,active
545,ACC000545,CUST00575,BR007,credit,2023-04-13,active
546,ACC000546,CUST01649,BR011,chequing,2025-09-24,active
547,ACC000547,CUST00586,BR002,savings,2024-06-23,active
548,ACC000548,CUST00077,BR005,chequing,2024-10-14,active
549,ACC000549,CUST00468,BR009,savings,2023-04-07,active
550,ACC000550,CUST01670,BR009,credit,2024-07-28,active
551,ACC000551,CUST00693,BR003,savings,2024-11-20,active
552,ACC000552,CUST01544,BR015,chequing,2024-02-12,active
553,ACC000553,CUST01066,BR003,credit,2024-04-23,active
554,ACC000554,CUST00034,BR003,savings,2025-04-01,active
555,ACC000555,CUST00221,BR004,chequing,2023-01-21,active
556,ACC000556,CUST00450,BR004,savings,2025-04-16,active
557,ACC000557,CUST00139,BR012,credit,2023-09-09,active
558,ACC000558,CUST00877,BR013,savings,2025-01-17,closed
559,ACC000559,CUST00022,BR008,savings,2023-10-18,active
560,ACC000560,CUST01249,BR010,savings,2024-10-07,active
561,ACC000561,CUST01533,BR001,chequing,2024-07-23,active
562,ACC000562,CUST00432,BR001,chequing,2023-12-21,closed
563,ACC000563,CUST01505,BR010,credit,2024-06-13,active
564,ACC000564,CUST00350,BR004,chequing,2024-03-19,active
565,ACC000565,CUST01880,BR013,chequing,2023-04-06,active
566,ACC000566,CUST00607,BR008,chequing,2023-02-03,active
567,ACC000567,CUST01470,BR003,chequing,2023-09-29,active
568,ACC000568,CUST01805,BR006,chequing,2025-06-18,active
569,ACC000569,CUST01480,BR007,savings,2025-08-05,active
570,ACC000570,CUST01963,BR002,savings,2025-10-11,active
571,ACC000571,CUST00534,BR007,chequing,2024-01-10,closed
572,ACC000572,CUST00103,BR007,savings,2024-04-10,active
573,ACC000573,CUST01886,BR008,chequing,2025-08-18,active
574,ACC000574,CUST00696,BR009,chequing,2024-01-04,active
575,ACC000575,CUST01227,BR001,credit,2024-12-03,active
576,ACC000576,CUST01553,BR009,savings,2024-06-05,closed
577,ACC000577,CUST01485,BR012,chequing,2024-05-21,active
578,ACC000578,CUST01285,BR004,savings,2023-06-06,active
579,ACC000579,CUST00205,BR003,chequing,2023-06-26,dormant
580,ACC000580,CUST00245,BR009,savings,2025-11-17,active
581,ACC000581,CUST01428,BR006,credit,2025-05-01,active
582,ACC000582,CUST01522,BR010,chequing,2023-06-01,active
583,ACC000583,CUST00102,BR014,savings,2024-08-19,active
584,ACC000584,CUST01635,BR011,chequing,2023-11-06,active
585,ACC000585,CUST01204,BR010,credit,2024-05-30,active
586,ACC000586,CUST00365,BR010,savings,2023-08-13,active
587,ACC000587,CUST00354,BR003,chequing,2025-10-05,closed
588,ACC000588,CUST01533,BR005,chequing,2024-03-27,active
589,ACC000589,CUST00373,BR003,chequing,2025-01-08,closed
590,ACC000590,CUST00307,BR003,chequing,2025-02-08,active
591,ACC000591,CUST01391,BR006,credit,2024-06-17,active
592,ACC000592,CUST01324,BR007,chequing,2024-02-04,active
593,ACC000593,CUST00004,BR012,credit,2024-02-05,active
594,ACC000594,CUST00594,BR005,savings,2025-06-25,closed
595,ACC000595,CUST01708,BR001,savings,2025-10-25,active
596,ACC000596,CUST01023,BR009,credit,2024-11-08,active
597,ACC000597,CUST00952,BR001,chequing,2023-01-22,closed
598,ACC000598,CUST01258,BR011,savings,2025-11-05,active
599,ACC000599,CUST00147,BR010,savings,2024-01-24,active
600,ACC000600,CUST00918,BR008,savings,2024-01-08,active
601,ACC000601,CUST01300,BR011,chequing,2023-11-24,closed
602,ACC000602,CUST01225,BR012,savings,2025-04-28,active
603,ACC000603,CUST00379,BR008,savings,2025-08-29,active
604,ACC000604,CUST00350,BR003,savings,2023-11-11,active
605,ACC000605,CUST00165,BR015,savings,2024-12-16,active
606,ACC000606,CUST00291,BR013,credit,2023-10-02,active
607,ACC000607,CUST00756,BR010,credit,2023-11-19,active
608,ACC000608,CUST00586,BR002,chequing,2024-10-22,closed
609,ACC000609,CUST01956,BR015,savings,2024-03-23,active
610,ACC000610,CUST01212,BR006,savings,2025-04-03,active
611,ACC000611,CUST00501,BR008,credit,2023-11-12,active
612,ACC000612,CUST00353,BR014,credit,2024-08-30,active
613,ACC000613,CUST01954,BR003,chequing,2025-06-02,active
614,ACC000614,CUST00687,BR011,savings,2025-11-19,active
615,ACC000615,CUST01370,BR009,savings,2023-07-18,active
616,ACC000616,CUST01483,BR002,chequing,2023-03-24,active
617,ACC000617,CUST01176,BR009,chequing,2023-11-18,active
618,ACC000618,CUST01316,BR002,chequing,2023-11-07,active
619,ACC000619,CUST01698,BR003,chequing,2025-02-01,active
620,ACC000620,CUST01048,BR011,chequing,2025-02-01,active
621,ACC000621,CUST01782,BR007,credit,2025-05-04,active
622,ACC000622,CUST00823,BR005,chequing,2023-08-01,active
623,ACC000623,CUST00225,BR009,savings,2024-06-20,active
624,ACC000624,CUST00120,BR007,savings,2024-09-17,active
625,ACC000625,CUST01715,BR014,credit,2023-01-02,active
626,ACC000626,CUST00796,BR003,credit,2025-10-26,closed
627,ACC000627,CUST01020,BR008,credit,2025-12-10,active
628,ACC000628,CUST01704,BR006,credit,2024-11-01,active
629,ACC000629,CUST01966,BR007,credit,2025-04-02,active
630,ACC000630,CUST01783,BR007,credit,2024-09-28,active
631,ACC000631,CUST00244,BR010,savings,2023-09-22,active
632,ACC000632,CUST01349,BR003,chequing,2023-10-16,active
633,ACC000633,CUST00894,BR013,chequing,2024-01-02,active
634,ACC000634,CUST00375,BR001,savings,2023-05-11,active
635,ACC000635,CUST00335,BR010,savings,2025-12-25,active
636,ACC000636,CUST01992,BR002,savings,2025-09-21,closed
637,ACC000637,CUST01879,BR015,credit,2023-08-18,active
638,ACC000638,CUST01767,BR010,savings,2023-11-11,active
639,ACC000639,CUST00833,BR010,credit,2024-07-22,active
640,ACC000640,CUST01079,BR002,credit,2023-11-26,active
641,ACC000641,CUST00408,BR002,credit,2023-02-10,active
642,ACC000642,CUST01793,BR007,savings,2025-04-19,active
643,ACC000643,CUST01410,BR012,chequing,2023-01-05,active
644,ACC000644,CUST00713,BR015,chequing,2023-11-27,active
645,ACC000645,CUST00397,BR009,savings,2024-01-22,closed
646,ACC000646,CUST00008,BR006,credit,2023-04-06,active
647,ACC000647,CUST00368,BR005,chequing,2025-12-20,closed
648,ACC000648,CUST01127,BR012,chequing,2024-12-28,active
649,ACC000649,CUST00332,BR015,savings,2023-12-17,active
650,ACC000650,CUST01157,BR013,credit,2023-05-08,active
651,ACC000651,CUST00816,BR009,credit,2025-06-04,active
652,ACC000652,CUST00937,BR013,savings,2024-05-14,closed
653,ACC000653,CUST00364,BR014,credit,2024-02-28,closed
654,ACC000654,CUST01028,BR010,savings,2024-02-22,active
655,ACC000655,CUST00991,BR007,credit,2023-06-20,active
656,ACC000656,CUST01301,BR002,credit,2025-04-04,active
657,ACC000657,CUST00932,BR002,chequing,2025-06-07,active
658,ACC000658,CUST01977,BR013,chequing,2023-01-02,dormant
659,ACC000659,CUST00389,BR003,credit,2025-11-01,active
660,ACC000660,CUST00412,BR015,chequing,2023-11-09,active
661,ACC000661,CUST01108,BR014,credit,2024-04-03,active
662,ACC000662,CUST00383,BR008,credit,2023-05-10,active
663,ACC000663,CUST00667,BR012,credit,2023-02-10,active
664,ACC000664,CUST01835,BR008,savings,2025-02-28,active
665,ACC000665,CUST00089,BR007,credit,2025-01-28,active
666,ACC000666,CUST00343,BR001,credit,2025-12-06,active
667,ACC000667,CUST01340,BR014,savings,2024-05-21,active
668,ACC000668,CUST01273,BR003,savings,2025-06-29,dormant
669,ACC000669,CUST00240,BR008,credit,2023-08-15,active
670,ACC000670,CUST01216,BR007,credit,2025-12-28,active
671,ACC000671,CUST01109,BR012,savings,2024-12-17,active
672,ACC000672,CUST00365,BR012,credit,2023-02-04,dormant
673,ACC000673,CUST01684,BR012,chequing,2025-03-11,active
674,ACC000674,CUST01426,BR014,savings,2025-12-29,active
675,ACC000675,CUST00350,BR010,savings,2023-07-12,active
676,ACC000676,CUST00918,BR004,savings,2025-11-04,active
677,ACC000677,CUST01825,BR003,savings,2024-10-29,active
678,ACC000678,CUST00559,BR011,savings,2023-01-19,active
679,ACC000679,CUST01512,BR005,chequing,2023-02-16,active
680,ACC000680,CUST01285,BR008,chequing,2025-04-23,active
681,ACC000681,CUST00624,BR002,savings,2025-03-22,active
682,ACC000682,CUST01152,BR001,credit,2025-07-25,active
683,ACC000683,CUST01393,BR008,savings,2024-12-21,active
684,ACC000684,CUST01743,BR010,savings,2025-04-10,active
685,ACC000685,CUST01953,BR009,chequing,2025-10-29,active
686,ACC000686,CUST00231,BR007,savings,2024-05-11,active
687,ACC000687,CUST00939,BR009,credit,2024-12-04,active
688,ACC000688,CUST01502,BR010,credit,2025-12-28,active
689,ACC000689,CUST00780,BR005,credit,2025-12-29,active
690,ACC000690,CUST00594,BR006,chequing,2023-12-08,active
691,ACC000691,CUST01055,BR013,savings,2023-01-21,active
692,ACC000692,CUST00351,BR002,chequing,2023-12-02,active
693,ACC000693,CUST01969,BR008,chequing,2025-03-23,active
694,ACC000694,CUST01133,BR010,chequing,2023-02-07,active
695,ACC000695,CUST00367,BR005,credit,2024-06-01,active
696,ACC000696,CUST00214,BR013,chequing,2023-01-02,active
697,ACC000697,CUST01106,BR010,credit,2024-01-25,closed
698,ACC000698,CUST01648,BR001,savings,2025-09-15,active
699,ACC000699,CUST01669,BR009,credit,2024-04-30,active
700,ACC000700,CUST01510,BR008,savings,2023-08-06,active
701,ACC000701,CUST00852,BR014,chequing,2023-01-30,active
702,ACC000702,CUST01967,BR008,savings,2023-01-27,active
703,ACC000703,CUST00436,BR001,credit,2024-12-07,active
704,ACC000704,CUST01557,BR011,savings,2023-07-28,active
705,ACC000705,CUST01781,BR013,credit,2024-12-29,active
706,ACC000706,CUST00036,BR015,savings,2025-03-04,active
707,ACC000707,CUST01143,BR005,credit,2024-01-28,active
708,ACC000708,CUST01109,BR011,savings,2025-06-03,active
709,ACC000709,CUST00107,BR009,savings,2023-02-09,active
710,ACC000710,CUST01088,BR008,chequing,2025-04-28,closed
711,ACC000711,CUST01646,BR001,chequing,2023-08-20,active
712,ACC000712,CUST00418,BR007,savings,2023-09-09,active
713,ACC000713,CUST00556,BR015,savings,2024-09-12,closed
714,ACC000714,CUST00517,BR003,credit,2023-03-30,active
715,ACC000715,CUST00562,BR011,savings,2025-05-14,active
716,ACC000716,CUST01903,BR007,savings,2023-12-04,active
717,ACC000717,CUST00080,BR007,chequing,2023-09-16,active
718,ACC000718,CUST01865,BR006,credit,2025-06-12,closed
719,ACC000719,CUST00281,BR006,savings,2024-01-01,active
720,ACC000720,CUST01752,BR003,chequing,2023-01-17,active
721,ACC000721,CUST00442,BR015,credit,2024-08-26,active
722,ACC000722,CUST00061,BR005,savings,2024-09-21,active
723,ACC000723,CUST00797,BR005,credit,2024-08-13,active
724,ACC000724,CUST00667,BR006,credit,2024-04-01,active
725,ACC000725,CUST00669,BR003,chequing,2024-04-19,active
726,ACC000726,CUST00641,BR001,savings,2023-06-17,dormant
727,ACC000727,CUST00589,BR006,credit,2024-12-13,active
728,ACC000728,CUST00341,BR012,credit,2023-04-26,active
729,ACC000729,CUST00511,BR007,chequing,2024-01-14,closed
730,ACC000730,CUST01906,BR014,chequing,2025-08-25,active
731,ACC000731,CUST01595,BR011,chequing,2025-08-06,active
732,ACC000732,CUST00872,BR013,savings,2024-05-19,active
733,ACC000733,CUST01139,BR006,credit,2024-10-19,active
734,ACC000734,CUST00351,BR003,credit,2024-09-17,active
735,ACC000735,CUST01724,BR006,chequing,2024-10-02,active
736,ACC000736,CUST00237,BR009,savings,2025-09-28,active
737,ACC000737,CUST00173,BR008,chequing,2023-04-23,active
738,ACC000738,CUST00107,BR009,credit,2023-04-07,active
739,ACC000739,CUST01228,BR002,savings,2025-07-06,active
740,ACC000740,CUST00552,BR008,chequing,2025-01-19,active
741,ACC000741,CUST00731,BR013,chequing,2024-09-01,active
742,ACC000742,CUST01084,BR012,credit,2024-08-28,active
743,ACC000743,CUST01617,BR014,savings,2023-09-01,active
744,ACC000744,CUST00615,BR012,credit,2025-07-29,active
745,ACC000745,CUST00593,BR014,credit,2024-02-21,active
746,ACC000746,CUST00474,BR008,credit,2025-12-30,active
747,ACC000747,CUST00400,BR002,credit,2024-03-21,active
748,ACC000748,CUST01790,BR013,chequing,2024-02-16,active
749,ACC000749,CUST01320,BR009,credit,2024-01-09,active
750,ACC000750,CUST00077,BR009,savings,2025-11-02,active
751,ACC000751,CUST00359,BR013,credit,2023-05-20,active
752,ACC000752,CUST00357,BR008,credit,2025-08-31,active
753,ACC000753,CUST00585,BR014,credit,2025-06-09,active
754,ACC000754,CUST01402,BR002,savings,2024-01-07,active
755,ACC000755,CUST01417,BR005,savings,2024-10-31,active
756,ACC000756,CUST00436,BR015,savings,2024-04-08,active
757,ACC000757,CUST01651,BR013,credit,2023-04-13,active
758,ACC000758,CUST01157,BR014,chequing,2024-12-30,active
759,ACC000759,CUST00980,BR004,savings,2024-07-25,closed
760,ACC000760,CUST01017,BR002,credit,2025-09-08,active
761,ACC000761,CUST00776,BR015,chequing,2025-03-25,active
762,ACC000762,CUST00134,BR005,chequing,2024-03-05,active
763,ACC000763,CUST00280,BR010,credit,2024-06-10,closed
764,ACC000764,CUST01289,BR013,savings,2024-06-20,dormant
765,ACC000765,CUST00700,BR001,credit,2023-03-01,active
766,ACC000766,CUST00230,BR001,credit,2024-11-27,active
767,ACC000767,CUST01183,BR001,credit,2024-04-24,active
768,ACC000768,CUST01401,BR012,savings,2023-12-02,active
769,ACC000769,CUST00175,BR009,credit,2025-04-18,active
770,ACC000770,CUST00595,BR015,savings,2023-12-15,active
771,ACC000771,CUST00799,BR005,credit,2025-11-19,active
772,ACC000772,CUST00610,BR010,credit,2025-07-26,active
773,ACC000773,CUST00898,BR003,credit,2025-01-29,active
774,ACC000774,CUST01823,BR008,savings,2024-12-14,active
775,ACC000775,CUST00259,BR009,credit,2023-08-16,active
776,ACC000776,CUST00106,BR003,chequing,2023-05-27,active
777,ACC000777,CUST01196,BR008,credit,2023-06-01,active
778,ACC000778,CUST00613,BR009,credit,2024-01-20,active
779,ACC000779,CUST01859,BR014,savings,2023-06-17,active
780,ACC000780,CUST01897,BR006,credit,2025-12-19,active
781,ACC000781,CUST01978,BR005,savings,2023-07-22,active
782,ACC000782,CUST01628,BR015,chequing,2025-05-21,active
783,ACC000783,CUST01790,BR003,credit,2025-03-12,dormant
784,ACC000784,CUST00215,BR002,chequing,2024-03-21,active
785,ACC000785,CUST00430,BR009,credit,2024-11-30,active
786,ACC000786,CUST01739,BR009,chequing,2023-06-17,active
787,ACC000787,CUST01249,BR008,credit,2023-06-13,active
788,ACC000788,CUST01877,BR006,credit,2023-01-24,closed
789,ACC000789,CUST00047,BR012,credit,2023-12-08,active
790,ACC000790,CUST00912,BR008,credit,2023-04-07,active
791,ACC000791,CUST00303,BR009,savings,2025-05-16,active
792,ACC000792,CUST00453,BR014,savings,2023-07-03,active
793,ACC000793,CUST01346,BR006,credit,2025-10-30,active
794,ACC000794,CUST00043,BR013,credit,2025-08-09,dormant
795,ACC000795,CUST00025,BR013,credit,2024-10-14,active
796,ACC000796,CUST01379,BR007,chequing,2023-09-06,active
797,ACC000797,CUST00494,BR013,credit,2023-06-13,active
798,ACC000798,CUST01964,BR014,credit,2023-09-15,closed
799,ACC000799,CUST00972,BR005,chequing,2024-10-07,active
800,ACC000800,CUST00499,BR012,savings,2023-03-28,active
801,ACC000801,CUST01414,BR009,savings,2025-12-31,active
802,ACC000802,CUST01753,BR009,credit,2023-09-09,active
803,ACC000803,CUST00672,BR001,chequing,2024-09-05,active
804,ACC000804,CUST00945,BR004,savings,2023-05-23,closed
805,ACC000805,CUST01911,BR012,credit,2025-10-13,active
